x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25
BA269000,BE8E6850,3D5396E0,3FF88A3D,BFB1A51B,3E191070,3FE4C5CB,BEF5DB70,BFE66288,BED5D888,BF631B88,3EEE2CB0,3F184E64,3E7B9448,BFF0DE9C,3EB79A18,BFDEFB30,BF6181B4,BF45A558,BF1F4AD8,BE6E3180,3FABF34C,BEC59508,3CEA1900,3F1D2804
3EA8E0F8,3D05B4E0,BFCEF174,BF91767E,3EFBE2D8,BF29D904,3F9F8DD8,BE98E048,BF7E2100,3F6973F0,3F07E130,BEE62EC8,BF474B54,BF8A4F61,3DE56A00,3FEB554E,3C0AD200,BF786C94,BF8C8FCA,BD8596C0,3F94E9E0,3F8FB8CA,BFB356FC,BD4398E0,BF02C4E0
BFDFFFCC,3F6CFC80,BE1FF590,3EEEF3C0,BEC23AF0,3F9FD471,3FBC5A25,BE9735D8,3F279D98,3FF57348,3E979590,3DFD8140,BF3FE00C,BF4FDFE4,BF519508,3FBDEEFF,BFE583B9,3F453280,BFCB8CBC,3F90143A,BF2CA4C8,BF1A636C,3F74D6D8,3F17DD30,BE1BB170
BDB0A4C0,BA98F000,3F362BFC,BF9088E0,3FB4BE5C,3FB413C3,3EFC4B5C,3F2F23D8,3DB87C60,3EDD1C24,3E55A9D0,BEB262E8,BE632F00,3E6ECFA0,3EC8DD28,BFA9FFB4,BF8A9CB5,3D5CCB40,BEBDAA50,3FA56CA2,BF72E16C,3F9C1070,3FA9C3B7,BF765F10,3F259884
3F598154,BF8CDA34,BEDAED57,3FA81B14,BE80A668,3F27D850,BFA6B8C2,BF8CBF04,3ECD30B8,3FEDAEBF,3FD63FA3,3F8D938C,BF004264,BF2F257C,BEC6FEC0,BE9D1BB8,BF48BBFC,3FA95F39,3F7EBE80,3FD089B8,BF37DB0C,BD546800,3F38295C,3F3DE214,BEA31238
3C2F0F00,BF0F8358,3ECA8CA8,3FE71FEA,BEFDDDA8,3F325B7C,BECDF608,BE9B3C64,BF16E9E8,BF8506FE,3F6946F8,BF4D89C4,BE25DEDE,BEA7CF09,BEF70150,BF3CE434,3F308540,BDF52260,3F73CFB8,BFA4A45E,BF6DFBF6,BE32EC60,BF004E02,3F145A38,BFD3F0BD
BEC15620,BFCE0BBC,BF090060,BE9B6A68,3FF9440E,3F778418,3F9FE761,3F4536EC,BFABF1A7,BE6FABC0,BF18201C,BE519170,BFDE7636,BF895ADD,BFBBE32A,3F00C944,BE630742,BF34EFCC,3EA8B16C,BEE8A070,3E76C750,3F072A64,3F298394,3EDEED00,3E88A300
3F3A80A0,BFDDED26,BF4CEEF4,3F68F018,BFA60CFB,BFE10B1D,3FB10F88,3C15C500,3F927666,BF0A25D0,3FD9C903,BF3B1D20,3E082A08,3C5BE300,BFECAA02,BEF42080,3ECBA8EC,3EE218C8,BFBA16D6,3FB05ADD,BF752FE4,BF505A7C,3F84AF17,3F7FA480,3F85FE3D
BF04A124,BFA9EBF0,3E7E2370,BE72DCDE,3F8241FD,BF3320A8,BD033700,BF025A38,3F253F2E,BECCC180,3F07DC0C,3FA1D2E5,BE22D050,3F20A60C,3ED55E78,BF25620A,BF33C52C,BF8BBACA,3F79C5B0,BECD8170,3EEE68A8,3FC16E83,3E8E73CC,3F0F823C,3D3E8800
3FD4BB90,BF591486,3FA231DD,3E8923C4,BF971D99,BEE916F0,3F40B3D4,BF4B14F6,BE440AC2,BE748AE0,BFDC5C3A,3F954EC6,3F1F4640,3E858798,BF0B3596,3E8D8274,3F39AE58,3EF0EBC8,BE6E7070,3F88EFD3,3E225F30,BF22A4F4,3F630F70,BE786520,3EA546A8
3F4A83CC,BDD5A260,3E139850,BF151C4C,BF78DE84,BF550818,BF220C4C,BFD92F1A,BDBB4D30,BF835DFD,3F6867E0,BE8C7788,3F4FFE40,3EB1DB88,3F98C531,BF8B00C1,3FDFE60A,BE8D16B8,3F712DB0,BE0F9020,BF92304B,3FBB37BD,BF9253E2,3FD080B3,3F90E023
BF34DC4C,BF08E4F8,BFD7B430,3FB30BFA,3FDC7373,3EA12DAC,BF3D8774,BF73803C,BEACD378,3F2714DC,3EC77ED8,3E8A5484,3F79C228,BE7F3330,BF8C1E34,3EF382E4,BF10302C,3EC8C550,3F36A1B0,3D8F8ED0,3FEF6C57,BFCC38B8,3F281BBC,3FDD325C,BF6655AC
BF7C8324,BF58787C,3FBE136E,BFA0C6E2,BE7D6398,3F17C540,3E3B4988,3EC0A3DC,3FA99C85,BCC93580,BF1AFFD0,BFCD10B0,3EA42EE8,3E898DFC,3EF86DEC,BEEBE974,3EF53128,BF82465A,3EF783BC,3E81ACE0,3EEBCC80,3FA62CC5,BEDE6D79,BF37E360,3ED6D644
BEEA88C0,BE825DA4,BFB84564,3F414074,BFC7949B,BF919391,BE095570,BE964A40,3F5295FA,3E93AD98,3F620C38,BE6FBC32,BFC26F8C,BDA05720,3E5D0528,3D66DB00,3F78A890,3F9698A0,3F549504,3FDB2A12,3C847C80,3FCABAE5,3EB5E488,3F4F1A9C,BEDAC758
3D8CFA20,3DCCB2A0,BF98B892,3FD223CE,BE781FF0,3F15006C,BEE464C8,3EDBC3F8,BE50BBF0,3C687800,BE32E728,3EAD14D0,3F86448D,BF6244A0,BE8CDFE0,BE91721C,3D67E440,BE8E64D8,BF76D280,BF50CAFC,BF47D23C,3E783B60,BFE189DE,3F0A3A08,BFC2D91B
3F5FCCE0,3DEDC2A0,3FBEF2A6,BFA76356,BFE6228D,3FE86A70,3FA5C36C,3FCEC3C6,BDFCEB90,3D7D1AC0,3FF5ED15,BF2775CC,3F0FE7B0,3EC337B8,3F379150,3FC0FF6D,3EC85840,BF6B8360,3F0A6DA0,3F51AD44,BF40E02C,3E551590,3FBC94DC,BC9BCA80,3F062C5C
BECD5CD8,BF3C1A64,3E86C0B0,3DCFB5E0,BF7E4C04,BED43CA0,BE36E8D0,BE931258,BE19DC7E,BCFF2600,BEEA4BB8,BE790F7E,BFBD2388,3DC4CF40,BF9325EB,BD834DF0,3FB6760C,BFCE0364,3F5D0B74,BF31C38C,BFF92FF8,BEB5AE18,3FAF929A,BE62DA98,BE8A45D7
3F9613ED,BFE718B3,BE2D5910,BF86890D,3F66B1A0,3D906080,3E8400A4,3E4664A0,BF0A3058,BF33C530,3F6E10B0,3EF353C0,BFABA627,BF2F9148,3F534DB4,BF3411F4,3FAD4A6C,3F01D654,3DECFB60,3FC7C8DB,BFD6C89C,BF09C614,3E6F0510,3FC16D96,BEEE2A68
3E033350,BE84B9E8,3E9D5438,3EDB8248,3E152BB0,3EED98CC,BF7F78D4,3E1867F0,BE802590,3EE921A0,3F23E428,BF9C2998,3FADB2EE,BE3AF7A0,BED85F98,3EAAE630,BF412CC4,3D2FB200,BEFA7808,3F4FBD6C,3C858F80,3F676708,BFB2423C,BD8C3320,3EAAE420
3EC53C18,BE8105A0,BEEA7658,BC7B2900,BF9C73D8,3E898590,BF3EFF50,BF0377F2,BF344FE4,BF701CEC,BF8CE3B4,BFC33800,3D360800,BE11F920,BE6834DE,3FF00E0D,BECFDD50,3EBE5EEC,BE1F6D10,3FF6CA0F,BF8B68AC,BFAB3699,3FF9759E,BFB24B46,BF97EB02
3F267834,3D32E2C0,3FA7A573,3DFC9C20,BF8C0851,3E45ED70,3EC2C138,3F682FF0,BF83122D,3EFAB2C8,3F1826D4,BFCD0EC6,BFC2FC62,BF40AF9C,3F6AE670,3F660BA0,BF7B82CC,3F31223C,3F976AEE,BEA5C157,BCBDC2F0,3F1F0784,BEC59F18,3E3F2110,BF94A09F
BEC41CE0,BFCC7B95,BF101600,BD926860,3F43F694,3F37BC44,BF0D2CE8,3F9A76B9,BF939473,3F9F4EAC,3F69D938,BFE38AC8,BF185C34,3E634A90,3F3D132C,3F027958,3EAF0420,3E685740,BF4B78A8,3EAE4A3C,3E9F8550,BF59AACC,3F29674C,3EE47168,3F8C572B
3EE22458,BFF16450,BF2347C6,3E2DA490,BF93B4AE,3EBECD60,3E9122E0,BE99C040,BF6ED7B4,BEBFBED8,3F47F618,BE0AD7DE,BEB77E47,3E821358,BDE7FF40,3E16BC70,3EDF7AB8,3F54D694,BE3FFA70,3F7D1988,BEE97AE8,BE19FFC8,BF8EEBAD,3F4E124C,3ED6DB78
3E9AD2E8,3FA7F93F,BE3D2A50,3F1B4274,BEFD1758,3F55D88C,3F97248D,3F834F32,3F0EFE04,BE836EE0,3D8E0020,BE8F8E60,3C6AF500,BF1497DC,3F849314,3E8967A8,3FB3EFB8,BF0D6198,3F1A8878,3F8AD927,BF74EAB8,BF245234,BEBA9260,3F01983C,BD18C838
BFECC218,BF8786D6,3E7878B0,BEEA8DB0,BE7D7E42,3F5DC6C4,3F41FA28,BEF301FF,3F0E4B10,3F4DC798,BECD1A70,BD071140,3FB73E7D,3F86A21C,3EE73080,BFB650E8,3E40B230,3E15D6D0,3F4A8F04,BF5F5274,3E847828,3FB9C1F5,3E9B5F20,BFAE50BA,BF94849E
BF41C650,BFCA61ED,BF00B97C,3EF5CAB8,BF23637A,3FA67C0F,BFCA0410,3F14351C,BE1DB660,BFCB7DE2,3E1A5660,BFC9D512,BF1E12C8,3E3C3470,3FF45035,BFFDF3A4,BDC72B20,BF2724BC,3FAA17AD,BF1104CE,BF0496E4,BF3A9018,3EEBC2D0,BEE98710,BF5490B4
3F663428,BFBB0BCC,3F4A88D0,BF2F75F8,3EFE1858,BB198480,3E958D18,3FE6BF2C,3E60E018,BF8BC84E,3F4CE2BC,3F2AAD10,3F9C55BC,3F86693D,3E6D2978,BFB04015,BF95ED01,BF60C200,BF287570,BF04EE1C,BF9E215A,3FA81C03,3E22EFB8,3F3786CC,3F81F701
3E538400,BF3744A0,BF93E2B0,BFBABEB4,3F7F4308,3FAA3AD9,BF254246,BF4C2454,3F09EC3E,BEF4984C,3E2DCAA0,BEC69767,3EF19BF0,BEB98E78,3D4FBE00,3FB3C8E0,3F9A983A,BFC3F142,3F14C2E4,3FA464AD,3E4F5CD0,3FF7FC97,3F373C58,BEFAE2D0,3EB472F8
3F1BA688,BEF3BA54,3EBB12D4,3EE5C524,BF67C870,3F978AD8,3F6B2EF0,BE56AD28,BF1424B6,BF252104,3DAF0BC0,3F5B3F88,3F775370,3E331680,3C1FAD80,BF2FB94A,3F2950CC,BF2602AA,3F3CB674,BE5E4280,3E078530,3F6F4938,3F94F846,BF70A6F8,3F363700
BF9A8192,BF1C352C,BE2841D0,3F012848,BE5076C0,3F7BF7B0,BE26AE80,3F19E7D0,BDF9D840,3EC952C4,3FBEB5A5,BEE2B6F8,BF85E049,3EF55298,3F1ACCC4,3E48DB30,3F0FAE3C,BDD00AA0,3F7830C0,3ED98D58,BE941FA0,3F836F40,3E675CB0,3F864898,BFB40944
3FAFEA98,3F35BF4C,3FFF3795,3F6195E0,BFB311DC,3F48A610,3F68A550,BF038C98,BD64F2C0,BD4719C0,3FCA24D5,BF6D8AA0,BD3E2180,3F18F986,BECFEF30,BE9F3907,3BB38C00,3F0CDFD8,3D80F0E0,BFEBF4A9,3F1F397E,BEB7D030,3F692DC8,3ECAD7C8,3FFC9067
3F57DE98,3F4EA344,BF008944,3ECE3410,3F89DED8,BE8A9A40,3E4B88B0,3F5FA568,BA9A3000,BEFB1860,3E81C14C,BE93A178,BF138978,3FA84E99,3DAD8CA0,3F986196,3E9E9B40,BEBE20B0,3E82A750,BF027514,3F94B12E,3EEFCBA0,3F43A648,3E60DAF0,BDD05910
BF95D4B7,BFFFE258,3E0A8ED8,3D4829C0,BF498786,BF219DA4,3D183900,BF034758,BF06A988,BF1D0F9C,BE8E0218,BEFAAB88,3F0FA954,BD8FB2BC,3E524130,3F30D2B6,BE307640,BFA32CF5,BEF3FDE0,BE1FDCF0,3E996538,BEE0A608,3EA7A3C8,BE9AA490,3E2648C0
3FBF06B6,BFDA651E,BF802ECE,BF75A394,BF23D858,3F636A90,3EED24F8,3E8CFDC8,BF8A2CE8,BEDF0538,3F8C3B9A,BF3AE8AC,BFAA1741,BF6519CC,BF18114C,BF68D24A,3E751F80,BF385B28,BFC5582B,3F3DF53C,3EDEBF98,3F40D034,3F803AC5,3F1F1B7C,BE86A160
3FA31EA0,3E7BB2E8,3E9FCCB8,BF713A44,BF352C86,BF8A22C6,BF9B6725,3F8CF374,BF92968B,BF8F772D,3FAF2AAB,3F57FB60,3E1FBFC0,BEEBE010,BE4F3A32,3EF92E88,3D82CAA0,3EA14770,BF353104,BF8D9BC4,BEE37544,BF109BE4,BEFFA608,3E82B1B4,BEFB3D68
BF29C6E8,3F8DBA6E,3F7CE860,BFCEFC66,BEF31B3F,BFE177A1,BD309D40,BFF43331,3F3EE104,3F0DD2FC,3F08FD44,3F9CF028,3ED85108,3EC494E0,3FCD98A5,BEAF20F0,BF88C148,BFBB524A,BF2D1412,BF5203D4,BEC5BF98,3E517FE8,BF7751D4,3E378540,3FBA3EF5
3F041C92,3E007020,3FA0ADC2,3F310008,BECD5D78,BFA5E10A,BEE4C928,3FA3B2D3,BEF0B434,BEFACC08,3F27384C,BC8506C0,3CFCD500,BF962758,BF239DB4,3DC8B400,BEBF55B8,BFA3E11D,BE79F5C0,3E785A40,BF470D88,BED7B00C,BF9BE85E,3FB32F92,BF3CADD0
BF90278E,BFCC420E,BDE27C60,3F6B3008,3DAE4350,3F18AC72,BF5BDE4C,3F4D6CAC,3EA2B450,3F0364F0,BEE4F180,BD8D9000,BFC3D851,3FA54394,BECE9C41,BEA60D68,3F62FCF0,BE48B560,3F888869,3FFD5FCC,BF9A636D,BE883B87,3E008EF8,3F557AEE,BFC655F9
BFB4FDFC,BDAB7E60,3F86EC8F,BE6EED60,3ECFAC94,BEBED588,3FF8D403,3FB7277C,BFD55C80,BF065038,BF8F6FF0,BEF05544,BF936724,3C282C00,BD646E38,BF65706C,BF8AEBD7,3FCE6382,BDE44960,BEEC7131,3F4284B0,3F1D5488,3BF66E00,3EF244D8,BFC0342E
BF6CE2CC,3FD6B965,3FBC971C,3F9443B5,BEC1F990,BED8DEE8,3F8E6450,3DB56FA0,BF1CE610,BF69A7AC,BE0817A0,BECE17B0,3FC1DC2C,BDB968C0,3EB275F0,BFE5EE77,3F51B668,3F7374F0,3F3FEB74,3F68F998,3FAEFA0D,3F18DB70,3F4DD4E0,3EF5AFB8,3F913054
3F020C04,BF551074,3EF49E54,3E95A81C,BF087FEC,BF9129B0,BE8BCE14,BFBF0640,3EB9AA2C,3FF0A299,BF0EE698,3EE8A9D8,BEBA2358,3F7CBDD0,3FA7EB7B,BEDB69F7,BEA07090,3EDB4E10,3F40DA90,BFE341C7,3F7C15C0,BFA4AE09,3DD319A0,BF66E3A4,BFFA559E
3EF79410,3FE3F8F0,3F4F2F54,BF1C4BB0,BF3410A8,3F13517C,BEFD7A98,BF8E7B43,3F8D5980,3E4F36F0,3E3A0D90,BF6EB368,BF8373F7,BF0CD8BE,BE4732B0,3FFB6D5D,BF088AA4,3CD65600,BF764148,3ECEC6D0,3EC7EB70,3F773030,3F17D830,3F9D481A,BF4116B0
3E01D100,3F24EE74,3F0BCCDC,BFA4AB42,BDF232A0,BD4F1E80,3F49E574,BF105AF0,BEB40870,BE84CC98,BD8C34D0,BF6F3D7C,3F75B1C0,3FDC851E,3FF82741,BFBFFC8E,BEF84828,BFBD2FCC,3F11DC04,3FBE8FAF,BF55CAA8,BF1CA544,3F0F6BF8,3DB0DBE0,3F1AC594
3E17FAD0,BF2E33AC,3E934A1C,BF182CC0,BF5808A8,3E43FC68,3BAEF600,BF1CF544,3D943B00,3FE99F1A,BE8C322F,BFA66B34,BF2CD044,BFB06965,BEDB2659,BE1C5EE2,3EEAFFF8,BDEE8C80,BE27F840,BE2CD4D8,3F7273E8,3F624D28,3F046D48,3D629EC0,3ECA8C88
3F245A70,3F7A6620,3FED47CF,BE10F8A0,BEFD24C8,BEA15A28,3FB0FD94,BFB9DDFE,BE8BC4E8,3DA81980,3DA24A20,3D0EB640,3F0515A8,3EB16320,BE8B2074,BF46519C,BF3B4854,BF81DC3D,BF2422F8,BF3826F4,3F123FA6,BFADA5EC,BD887E60,3F195B8E,BF54F974
3EDF6818,BF933FD9,3F986DFE,BFCF9698,3FA3854F,3EB78D54,BFC091A0,3FFD3072,BFD2C516,BECA71E8,BFA9E3B4,3FF4A485,BE191198,3EB3D238,3FAAA399,BF3EA728,BF7A22D4,BFB6F606,BF2DACC4,3E238F40,BF3E9118,BFC9EB02,3E64C578,BEA36628,3F0153DC
BF4A5858,BFBED2DE,3C892CC0,3F8F1DBC,BE7429C0,3E929518,BE72ED0E,BF24344C,3F214458,3F2A780C,3EEB8C78,BFC58781,3DA3F560,BF195468,3E97B8B8,BF680280,BE9599E1,BF7177B0,3F9D8AA7,3D47AC40,BF0CCDE0,3F5E6B40,3E9278C8,3E101ED0,3C8D01C0
3FA20CE6,BE8083F0,BF0CFE80,BFCD250E,3E4B0228,BFD0F6EA,3E303EB8,3EA6A1C0,3F70B8C0,3E018E10,BE8B604F,3F370984,BD39EDE0,BE4FDC40,BE945F58,3FAA033D,3EDA8340,3ED7C140,BFC6BC3F,BED1E6B8,3F663430,3F74D168,3F0EE6C4,BEE0E6F0,3EC4DD90
3E8F4CD8,3F89D6AB,BFBBED7E,3EFE5B28,3FA5111A,3F6A11EA,BE9FC9AC,BF9D3F8B,BF124668,BF9A0AB7,3F154824,3FD51B53,BDC44B60,3FD5B548,3F360FE8,3DA89FE0,BEFB7910,3EE27158,BEC3A0C0,3F558F7C,BF6DC724,BF935A41,BF8D464A,3FD7FE87,3D425820
BFC2CF82,3F01D174,BF0AEAA4,3D3A10C0,3F467A08,3E9B9E40,3F89FD37,3F8429CA,3F0395CC,BDD035A0,BFD64993,3F20EDE0,BEB87451,BF1C853C,3E65A340,BE3068A0,BEE77D80,3F810DCF,BEDFFDB0,3ED4DE20,BFEFB6DE,BF5774E8,3D832C20,BE2FCA10,BF13D7B0
BFE17EE8,BF07DA9C,BC39AA00,BF312158,BE044CB8,3F950373,3F887563,3F6EACB8,BE8E7480,BF83AB3B,BFD18555,BF9722C2,BDA5C770,BE9917E8,BF89BFF1,BCD1C8F0,BF232D76,3EE37570,3F5AE610,BF2A0628,3E80D03C,3DC61140,3F257794,3F5DDC20,3F63C568
3E7B1680,BF17CC56,BF83A993,BFD899D6,3F1F5570,BE1443DE,3ED84770,3F535334,3E474898,3F5E2C10,3E78B380,BEBDA3B9,3E7CCF68,3E8067E4,BE110D70,3F449B04,3FDDAD39,BF42FA9C,3EF5E2EC,BD84D820,BF8CD365,BFC0CF69,BF16C870,BF6179A0,BFC0733E
3F80F134,3F3923D8,BF8B4F1C,BF32188C,BDBC96C0,BFFAD7B7,BF497C54,BF0BCD74,BF0EACCC,BF2B3A04,3EE9DAA8,3ED05FA8,3E611CA0,BF5B17B0,3F4FE9F8,3F38190C,3E19B3A0,BEEA5558,3F2AF164,BFAC67F7,3FFD26E0,3FAD15BE,3FA13F31,3DE931D0,3E8535C0
BF6B2FA8,3F8428EF,3FB94C51,3D97CD20,BEBE02F0,3F474AC0,BFD9B21B,BF9C9576,3FD73BCD,BF8EE468,BF6E8880,3E521C08,BF1D7730,BFB30F49,BEE1FCB9,3F47EB68,BF3C9990,3F4082F4,3E618F90,BF70CB1C,BFC03377,3F53E122,3E9BB938,3F011120,3F56D594
3F8C0ACB,3F580C5C,3F0DD010,BE9D7699,BFDDD60B,3D3259C0,BF3662C8,3EA8FF50,BFB3AD63,BF9415BF,3F8011B2,BF8769B3,BF0C9C48,BEC360DC,BF8081CA,3EBB7DC0,BD5BA500,3FA226AE,3E40EBC0,BD858AE0,BECF3970,3E7D4E40,3F9F8985,3F3EF2D4,3F3AE808
3FDA3931,3DA6B420,BEDB2270,BF398F48,3DD67160,3E150CE8,BF4489D0,3EA9FA88,BFD0F23C,3E6DA5B0,BCB2EE00,BFD2A524,BF44FF40,3D4B5620,3FBD4174,BF302CF8,3FAB0BB3,BF59A232,BEC4D460,3FD3B009,3FE8B567,BED4FD3F,3F22B438,3F40D35C,3B67B800
3F5FA930,BF2634DC,3EBD354C,3FF2956C,3F49EBC0,3FA5DFDA,3F85DA6D,3E451830,3F8998BC,3EA7AE00,3EB90458,BF41C96E,BF608E20,3ED6AAE8,3EFC5028,3F787938,3F95CED0,BF394710,3E4FC9C0,3E3F8560,3F5B32F0,BF2A9344,3E621C10,3D062060,3EA45940
BFA9C5AD,BF355F20,BF4500FE,BD01C780,BF1A71FC,BFC4D5B4,3E4CEB10,3F8383F6,BFDF1B7D,3EDC17E0,3F0A0A28,3D861020,3F51C474,BF4FC966,3FA5BEB5,BFB5D0CA,3E8F5640,3F2716DC,BEA7F891,3D8EE7C0,BE837F00,3FA7A263,3E4DD8F0,3EC37360,BFB7A2FA
3F64AA40,BE934CE0,BF43D2B8,BEEAFF58,BDCF6EC0,BF36D980,BF8DB636,BF8AFD34,3F60732A,3F3F3C58,3E749CA0,BE955AF0,3E016A98,3E60E648,BECB3AC0,3FEAB543,3E416B88,BF04DD54,3F3933E0,BFF5B190,BE954DE8,3E9BF5B0,3FBD4049,3DE4A900,BF8658FB
BD6A9FC0,BF5C2124,BF3D6624,3E9D99E0,3FF86832,BF6911E8,3F665B70,3DB3FBE0,BF1DC2CC,BC935F00,3F086858,BF340ED2,BE85E880,3FA0C0EE,3DF94200,BF172590,BF6C8C60,3EA54740,BE332632,3EEB6DF4,BE6CDDC0,3EE43110,3FE847B8,BE04E140,3D718200
3FEF0D1F,BF64BE98,BF172122,3F2572DC,3F819DD8,BE8B42D4,BFC058D6,BF264F2C,BFE071D8,3E565388,BE92F490,3F9C4A48,BFAF0383,BF2539B8,BF184264,BF1ED58C,BF090F18,3E2C1960,3FC859CA,BC0E1D00,3F312B14,BFB5CDC7,3F806828,3F5C01A8,BF129E2C
BF0A413C,3F1A246A,BEBC0248,BDD04B84,BFBD284D,BEA2B5E0,3F4DB0C0,3F94F561,BFB96D6D,BE2DCFD0,3FA52E29,3FA00DAC,3FE80418,3EC9C914,3D432040,3FC2B55B,3F071838,3E320970,BD8A9EF0,BE2399C0,BFC39F16,BFCFFAEA,BEE92A90,BE61AFB0,3E3D87B0
3F019AD8,BF58AA2C,BF533CB4,BD258740,3ECB14A8,BEB73F48,BF55907C,3F7A80C8,3F27AD2C,BF542CF8,BEB39130,BE99DD4C,BE1476D0,3E5C7E60,BE36A69E,3F0E56BA,3EDA6D60,BF36BF88,BF5DD48C,BE020580,BFC8054E,3EA0A1F8,3EFEE6B0,BEC3C440,BF1EF108
BDF9D530,3F195770,3F57D0E0,3FB32844,3DCAFD20,BFE5EE32,3F65F388,BF4E4360,BE6AA9A0,3FA836AC,3F697F78,3F9D1613,BBFF4600,3F90E1C5,BC20CD80,3FF52ABB,BD9A39C4,BEE5D7F8,3F80FCF4,BD7B2B80,BF4EA824,BDF98A60,3F21B706,3FAA3738,BF150A18
BD816984,BEB82BA8,3FAB7022,BF92035D,3F57A62C,BFC90E43,BF5A8EB0,3F4574B4,3FF96BD0,3FA916E5,3F69E120,BE876228,BF2800B8,3F21DEC0,3F8A1CB3,3F336584,BEBE4D60,3F86C847,BFCE4651,BF6020CC,BEDADA10,BE9D6E88,3F998866,BF930A9A,BF285A38
BFE1CC5F,BF97E3C1,3F1BD77C,BF5A78F0,BE0274E0,BF9D4DC0,BF99A7E4,BE5EFA8E,3FEBB6FF,BFEC1BA8,BE1DBEB0,BE6C6A70,BD5628C8,BF4E3A10,3FB37A8C,3F830D1A,BF21B9A4,3FAF04E3,BD245440,3EB1EAC8,3F0BA3BC,3F3F4DE0,BF4DC384,BF674EF8,3E21E320
BF1F8360,BF5A5A28,BFCA5DAD,BD9FED90,BF264738,3F605500,BEB43068,BECA7171,3F887020,3D393220,3E98EE28,BF4C5EFC,3FB3B38D,3FB8AC92,BF5FBD7C,3ECDCE48,3F4AE740,BF6B59FC,BDB40F40,3FEAA6F1,BF143004,BE68EAB0,BE5FE800,3F162840,3C649C00
BF8F1359,3D3DA660,BF1FDFDE,BF83BD6E,3F502E2E,3E1F94F0,BF272FB0,3EE447AC,BF515DC2,3EF0A4A8,BFE604AB,BF91CC08,3F40D6D4,BE47E830,BE7BA2F0,BE2F3F30,BFACA88B,BF88D2FD,3ED67080,3F94F13D,BED35CE0,3F26F388,BF63E274,3F95A431,3EDE3380
BE55BC20,BEEEC2B7,3F2001AC,BF9871C0,BFCA6044,3F0E591C,3E1E0730,3F3F1248,3F825F1A,BF6EA138,BD1A1800,BFB885EF,BF8A7CDC,BF9CAC16,3B9A6C00,BFA321EE,BF022430,BECE3581,BD948860,BE3E062E,BE606C10,3EDB7710,3DAAEBB0,BF011A40,3F4BCE10
3F0D20B6,BF80CCE6,BFABF295,BEB6D930,3E73A450,3D913C20,BF61FDE4,3EE5D808,BFC52B88,3F8A8AE5,BF049020,3F7B05F4,BFD96DE3,3E06DAF0,3D5A0600,3DB75E40,3FE2039F,BF30C854,3FF00A3F,BE47BFF0,BEFA2147,3F81AB7E,BF90E6E7,3F09DA44,3FFD9F0F
3F82E0D4,BF17D490,3EC4AF50,3F947A9B,BFDA5B34,3E9312BC,3EB598B8,BF831337,BFD8A90A,3E022170,3F9A2735,3F704EB0,3F4FC680,BF4AA0A4,3EA3DF98,3EDE13B8,3EC0B80C,BFA318AE,3F8CE262,BF5C2EDC,3F868F72,3FB152D8,BFE77974,3FEC8834,3FB48C28
3E9F9050,BF654268,3D54A060,3FA8F6EB,BFDEAB26,BFAAC56C,3E3463C0,3E7F0C30,3FE6EA8E,3F4C2F22,3E874FD0,BE2F30D0,BF967BD1,BF48466C,BDE327E0,BE154090,3E65CC00,3EAA9878,3F8F5F3D,3E97C13C,3FE9B00B,BEAAEE58,BF6595B4,3F5CD9D0,BF91A3D4
BF525C98,BF03EE18,BFBE84A4,3F58B408,3D13E9C0,BD92E700,3FB95AA7,3F2837B8,BE193F40,3E15BB70,BFAF3A6A,3FAFC8F4,3C979580,BFE16C97,BFA47210,3E8023E8,3E3D5990,3DAF0040,3F17BE80,BF86A00C,BF57FFEC,BE54C570,3E1175C0,BFB1B878,3F7C3D90
BED3AA6C,BD285240,BD4FF280,3F90F39C,BF7BC174,BF5BBCE0,3FE36C99,3F4B265C,3F104C80,BE9EE75C,3DBFF040,3FC6636D,BE4D345E,3F8A5B66,BEDF34DF,3F0F28C8,BEA14048,3ED2DA00,3F02CD20,3F5C29C8,3F45161C,BF6FAB70,3FC3D34B,BFFCB71C,3FD1D170
BD086580,BE8D6B48,BF26020A,3E8480C0,3ECEAD20,3F692360,3F6BEAE8,BEA00710,3F2FCD58,3E0326E0,3FD7D277,BDD19640,3E8EB5D8,BFBB44F4,3F828BD7,BF0C984C,BF0D774C,BED9FC90,3DB7AC20,BF8D29D8,3F3B25A0,BDCDC2BC,BF3DC95A,BEAD87D0,3ECA6CD8
3CD16700,3F305F48,BF599400,3E2EAAD0,BCBE4210,3D503800,BE178EB0,BFA80624,3F728FE8,BF0A506C,3EA9DC70,3E8E07C4,3EA17980,BD1F8AC0,3EF8DB50,BD9CB400,3F9E71A6,BEA74CE8,BDD36040,3E973540,BF1F49EC,3FA0F7A1,BFD5E698,BF1DE278,3F34E4CC
BF3B4134,BEF78221,3F5C265A,BE999CF8,BEE8B348,BF34D968,3F367C98,3EF6E280,BFBA452E,BEB6E2D8,BF2BA0FC,3CBACAC0,3F7FE0C0,BFEE14F1,3F897EC6,BE4FBCC8,3F6DC898,3E6D6FB0,BEFEB9D8,3FFF9A24,3F977F76,3F2E8AA4,BF271598,3F4B9A90,3F0D4EA8
