c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25
0x3fd7eb23+0xbf80196cj,0x3fc7bc40+0x3f95f755j,0xbf27e3bc+0xbedd9880j,0x3efb4938+0x3e7ea750j,0x3eb7e358+0x3f0d6cc0j,0xbf6aab0c+0x3fd677a8j,0xbf5843c8+0x3f0b9becj,0xbf1a86d4+0xbfd50e6aj,0x3e9c7fd0+0xbc37d980j,0xbf08c010+0x3ff95bddj,0xbd0fd648+0x3cd56dc0j,0x3f803adb+0xbe04e132j,0x3faeac85+0x3feef2edj,0x3e91f914+0x3f8fe63cj,0xbeb1b120+0x3f02e0a6j,0xbf33d784+0x3e712578j,0x3f183aee+0xbf6e8a48j,0xbea47b18+0x3ea6a1e8j,0xbf946262+0xbf85ffb4j,0x3dc96220+0xbf97c2a9j,0x3ef3f330+0xbf8906e0j,0xbea23610+0x3ecd29b8j,0x3cb2a300+0x3dbc7820j,0xbea46208+0x3dfc7200j,0x3f3a3494+0x3f7273c8j
0x3d338d00+0xbfdcabaej,0xbe820a41+0xbf16af3cj,0x3f446750+0xbfa022b3j,0xbe4fd990+0xbf6d3a94j,0x3f72cee8+0xbf8a24f5j,0xbf950190+0xbfa4d1cfj,0xbe579da0+0xbffa540ej,0xbdef2020+0x3f24e138j,0x3e880cc0+0x3e6148c0j,0xbfbf8d8a+0xbfcdac09j,0xbe896860+0xbf389d94j,0x3f610b78+0x3ee584a0j,0xbeabc2f8+0x3fc19820j,0xbfb14de4+0x3f0e17c4j,0xbf345aa4+0x3fa5ab86j,0xbed222b8+0xbe72fc10j,0xbf81d34e+0x3ebfde20j,0x3f221ca0+0x3efc6b28j,0xbf216d08+0x3e8dc0c8j,0xbf8d575e+0xbef9f628j,0x3fdc8d09+0x3d3d3300j,0xbe82237c+0xbf2b4f28j,0x3f306546+0x3f104e10j,0x3fd3bb01+0xbe861920j,0x3f6290a0+0xbe98c640j
0x3fc83826+0xbf291080j,0xbe82e9b8+0xbf60d700j,0x3f9962d4+0x3fa08e01j,0x3f76ee48+0xbf973da1j,0x3ed5a2b8+0xbfb35e3aj,0xbebdfcd0+0xbe8e3ae0j,0x3e995b68+0x3f1f5758j,0x3f396b14+0xbfacf070j,0x3fc162c9+0x3e859898j,0x3f73eda0+0x3f9e2a5dj,0xbe09fe20+0x3f90b6b6j,0x3e77ef10+0x3f092850j,0xbfb5fd40+0xbf54dd68j,0xbfcfa930+0xbe75e51ej,0xbd8f7400+0x3ecf2708j,0x3eebdf40+0x3f1ec22cj,0x3f896dc5+0xbf1967f6j,0x3f52e36c+0xbfb61c81j,0x3df0e000+0x3fe6e635j,0x3f5ebec8+0xbf0d68b8j,0x3e65e0b0+0x3dd3c9e0j,0x3ea00410+0xbf605324j,0x3eb9ceb0+0xbfa8e028j,0x3e3b1978+0x3df3b1e0j,0x3e5d6360+0x3f407da2j
0x3fc79d80+0xbee36588j,0x3da99010+0xbf0967bcj,0xbef2f900+0xbe699d60j,0xbdad1cc0+0xbed8fe60j,0x3f3bd854+0xbf456798j,0x3fb9ec63+0x3c21ff00j,0x3d1f3920+0x3eaf80a8j,0xbf29e314+0x3f711f68j,0xbf2d2ff4+0x3e1d7290j,0xbf4ec774+0x3fdbafe5j,0x3f9a9f5c+0xbf803f1cj,0xbe9927d0+0xbfa08af5j,0xbf3cb9d8+0x3e581438j,0x3f4392e4+0x3fcd172fj,0xbf224dc4+0xbea734f0j,0x3fd007a7+0xbf90a48cj,0x3f8ba69d+0xbf96fc33j,0xbeffa401+0xbfed6442j,0xbf13306c+0xbf94a5acj,0x3f809d2a+0xbf86c51cj,0x3f80f00a+0x3ed02220j,0xbdcdd4e4+0xbf9d6847j,0x3faf1c25+0xbea2e298j,0x3db6e800+0x3e752c50j,0x3f54e624+0xbe810f99j
0x3fafcfe5+0x3ecf2830j,0x3f10f448+0x3b3c7200j,0x3f54a9e0+0xbfc6a9abj,0x3d89ec30+0x3fac9a7ej,0x3ff12b33+0xbf202b60j,0x3f840b00+0xbf382a28j,0x3fb4ac7c+0x3fbf25a4j,0xbfb3eff4+0x3e947564j,0xbf2d1e36+0x3f95850aj,0xbae7d100+0x3ee441e0j,0x3f55b938+0x3fbc31b1j,0xbef0207c+0xbfcaf0eaj,0x3f4ca7f4+0x3f7a4c30j,0xbf3573e8+0xbef38b30j,0xbbcd6000+0x3e7e94b8j,0x3dc6c950+0x3fc5cdbdj,0x3d0fc3c0+0xbdec8bc0j,0x3e8981c0+0x3f490530j,0x3f55c988+0x3f97f15bj,0x3f1f8120+0x3f19de78j,0x3d92d610+0xbf59c55cj,0xbf10a224+0x3f0283fcj,0xbe8ee8f0+0xbf913aefj,0xbea336a8+0xbe2bab50j,0xbf65fbd0+0x3f9a4400j
0xbf5cb910+0xbfc4fc3fj,0x3f7f24e0+0x3dddd180j,0x3ddf8b60+0xbf246198j,0xbfcef2d5+0x3f98e685j,0xbe024900+0x3e0cb620j,0x3fc86765+0xbf617554j,0xbf3db46c+0x3ed0b634j,0x3fa9d0d5+0xbe1e3dd2j,0xbeaf29e0+0xbf7eb4bcj,0x3fce016c+0x3f18a218j,0xbcff4490+0xbe328f70j,0x3e1fa380+0xbe94c3a8j,0x3f61ddf8+0xbf869c6aj,0x3f99d32e+0x3f25d094j,0xbf2edc6c+0x3f258f00j,0x3d2643c0+0xbf9c438cj,0xbf5b72b0+0xbf8f10eaj,0x3f85a0ac+0x3f0c9822j,0xbead4107+0xbfc6b5f3j,0xbf3f4ffc+0x3e6f2680j,0x3eeefe78+0x3f708880j,0x3f7f8a30+0xbf48b2ccj,0xbf9b29a9+0xbf5ddbb0j,0xbfc97e06+0xbf36f328j,0xbe85f8b0+0x3eb8f298j
0xbfef70a0+0xbf9f42b0j,0x3f6b0750+0x3fac0aa0j,0xbf5262be+0xbe55ea20j,0x3f50cde4+0xbe5dc100j,0xbfd56d20+0x3f55dfb8j,0xbfb0c18c+0x3f348e60j,0xbd51c600+0x3a0c8000j,0x3dac99c0+0x3fd09dcbj,0xbfa4a193+0xbe0aedbej,0x3e67a810+0x3f63ab10j,0xbf036934+0xbf0ee6a2j,0xbf1dd994+0x3f106e3cj,0xbd6cd380+0xbee25e10j,0xbfbd9e39+0x3ee20478j,0xbfa92dea+0x3cc39400j,0x3e99ba58+0x3f1d9060j,0x3e1ded28+0x3ee3de78j,0x3fee4bb0+0xbffaf815j,0x3f62eb7e+0x3f636724j,0x3c71fb00+0x3f048f00j,0xbe6f6cd0+0xbe0596b2j,0xbf4ad768+0xbfb64a33j,0x3f90e9d3+0x3fe7bc0cj,0x3f7675d8+0x3cca3700j,0xbfac5b66+0xbf2cc138j
0x3edc4510+0xbf69d024j,0x3f3af470+0xbec03359j,0xbf9a43e3+0x3f976bb7j,0xbe84cfc0+0xbf8fc16dj,0x3fd130d0+0xbface042j,0xbf6ed590+0xbfd5a695j,0x3edfdd80+0x3f85e75dj,0x3e570ff0+0xbfe397bfj,0xbfeb3239+0xbfe21354j,0xbf04c3a0+0x3f685798j,0xbf63515c+0xbf61f5b4j,0xbc48b000+0x3e810250j,0x3c904b00+0x3fcc4036j,0x3fa4f1fa+0xbed84908j,0x3f9887e5+0x3e0afc20j,0x3e9aa5a8+0xbf88e86fj,0x3f90bf09+0xbe62bc2ej,0xbf346eda+0xbf330464j,0x3f3cf4fc+0x3ee0e9c0j,0x3fa54493+0x3f7ea600j,0xbf1307fc+0x3e3c2260j,0x3f840276+0x3ec6f238j,0xbc2bbc00+0x3eda1a94j,0xbf0609f8+0x3fa9dd96j,0xbeed0f44+0xbfff5d24j
0xbf98c718+0x3f49297cj,0xbf2ffdfc+0x3d92b200j,0x3efe1038+0xbf0d1448j,0x3f3a9624+0x3ee2f650j,0xbfb313cf+0x3f0bf7acj,0xbfb17a69+0xbf367e18j,0xbcc23100+0xbecc2700j,0xbedaa6df+0xbe6140b0j,0xbf50da60+0x3e532580j,0xbfcebe8e+0xbe9b8c27j,0x3f491348+0x3ee48040j,0xbf725d2c+0x3efd15f8j,0x3f4b0458+0xbe26d720j,0x3f8adc4b+0x3fa3564bj,0x3dca4b80+0x3f897202j,0x3eb61a90+0xbef5cdc8j,0xbf2b2fb4+0xbfb67e13j,0x3f0bb780+0xbf3cbb2cj,0xbebb7100+0xbff9fbecj,0x3de37a20+0x3fbcc652j,0xbf943582+0xbf35159cj,0xbfb1497c+0x3eb799a0j,0xbeaec4a8+0x3fad1340j,0xbf59e5f4+0x3fa1926aj,0x3f02ddb4+0x3fbc2676j
0xbf0a9bb8+0x3f887ce1j,0x3f7b3958+0xbd07ea40j,0x3ec12b18+0x3fc14d0dj,0x3fcf0aa4+0xbef755c4j,0xbf83419d+0xbfa2bbc1j,0xbeede748+0xbf84b50dj,0xbf8f1985+0xbf4bbbc8j,0xbfb35909+0xbf829200j,0x3f99d043+0xbfc9a69ej,0x3f9719d6+0xbf693610j,0xbd871d00+0x3f8142cbj,0x3f94be67+0x3f8b59b1j,0x3f31c220+0x3faaec6fj,0xbe5e96e0+0x3eb14758j,0x3fafb5e8+0xbee6f279j,0x3ff5faa8+0xbfddb009j,0x3f4a35b4+0xbe8b88a8j,0xbf9ba422+0xbf9925f5j,0x3ec513d8+0x3f227394j,0xbd174500+0x3fa45c44j,0xbf342488+0x3fd211b1j,0xbfbdca32+0xbf641844j,0x3f84b384+0xbef21778j,0xbe440cd0+0x3f9db31aj,0xbf2d13e2+0xbeafb010j
0x3f0a98ac+0xbf0ae3eej,0x3eb08ad0+0xbf7f46acj,0x3e478d00+0x3fdc2126j,0xbe3c98a0+0xbf281a10j,0x3f0a6158+0xbf2a7734j,0x3ef6ceb8+0xbe849be0j,0x3e626600+0xbf29cd44j,0xbf6b76d8+0xbd8f65f0j,0x3fb0f83d+0x3fb6a171j,0xbf40b620+0xbfa81d33j,0xbed74c68+0xbf8b177fj,0xbea89de0+0xbf3c3bf0j,0xbf5a57a4+0x3f8468c5j,0xbffb1c7b+0x3d054ac0j,0xbfbd880b+0x3f4ab2fcj,0xbf35a854+0x3f753470j,0x3e445df0+0x3e134b80j,0xbf979c70+0x3f045af4j,0x3f2f749c+0xbf8fb5e4j,0x3ea5f6f0+0xbf920080j,0xbfc2f6ba+0xbe4d4290j,0xbef0cf28+0x3f947a75j,0x3fbcf4a1+0x3cf9cbc0j,0x3fac3e58+0x3f47abf8j,0x3e21d840+0xbd6a1bc0j
0xbf9a3701+0x3dbe3cc0j,0x3e589480+0xbdbf641cj,0x3f405490+0xbdf57e80j,0x3ee300a0+0xbfb79ad4j,0xbf20f8b8+0xbf6fdb00j,0xbf3afa18+0xbf39fd28j,0x3e2209d0+0x3fb94e3cj,0x3fbd9e4c+0x3f2862e8j,0xbeec9b10+0x3f0d0d38j,0x3f722a60+0xbec312a8j,0x3f774428+0x3fef18b4j,0xbe85db5c+0x3f127ba4j,0x3e234d90+0xbf95241fj,0x3cbd0f40+0x3e856ce4j,0xbe736200+0xbd94a1c0j,0x3fbf255c+0xbf3900f0j,0x3d502840+0x3f60b2d0j,0x3ea151e0+0xbf80b96cj,0xbe5beb10+0x3d9f3690j,0xbdfb5710+0x3ea8a128j,0x3dc897c0+0x3d088740j,0xbfa9d6d6+0x3e598a80j,0x3f6b0120+0x3eba800cj,0x3f141a74+0x3e7b6eb0j,0x3f7afd28+0x3f50cf70j
0xbb191c00+0xbe61e4c0j,0xbf979af9+0xbede4840j,0x3f28d088+0xbeced3afj,0x3fedd98e+0xbf7e9668j,0x3f9a72b2+0x3ff4e987j,0xbf581a14+0xbf97cb00j,0x3e526840+0x3f14a6b6j,0x3e8c8d98+0xbfa71071j,0xbf06290c+0xbed92d48j,0xbffb315b+0xbfdc173ej,0xbf749f68+0xbf89f930j,0xbf067870+0xbfa4000aj,0xbf37a0cc+0x3f3bdec4j,0x3e675e10+0x3e5aeac0j,0x3da7d8d0+0xbf217a44j,0x3dc3cb70+0x3f263984j,0x3e1b1dd0+0xbf1dba8cj,0xbdc29300+0xbd3db000j,0xbeb24e88+0xbf96121ej,0xbfbd726b+0x3f8260a0j,0xbeff4f40+0x3f239d1ej,0xbdb05070+0x3fa4b9f2j,0x3fb374c3+0x3ed0af8cj,0xbf86e221+0xbdca0650j,0x3f0f36cc+0x3fb7e2e9j
0x3e820448+0x3e8b2dc8j,0xbe2e9f20+0xbe334700j,0xbf2f6fd8+0xbfd28c64j,0xbeda3a97+0x3fd53eb7j,0x3f3720a0+0xbf6188c4j,0x3f648cd0+0xbf4d8f3ej,0xbd1c40c0+0x3defe120j,0xbfc9495c+0x3f6de918j,0xbdddd8c0+0xbea61fc8j,0xbf660644+0x3f68fb08j,0x3fdd9419+0x3f2ebe14j,0x3f7b9ce0+0xbe3e15f2j,0xbfd1a5c7+0xbec027b0j,0xbe563200+0xbfddcdb5j,0xbf24bf64+0x3ed6d450j,0x3eb6a0f4+0x3fddcaccj,0xbec6aa94+0x3e3bdd00j,0x3e1b96e0+0xbd1d1638j,0x3f1f971c+0xbf0ccfacj,0xbed09721+0x3f5faebej,0xbfc54f5a+0xbde2d920j,0xbedbb2a0+0x3e3e6358j,0x3f9b0b66+0xbf2fc282j,0x3f8469f1+0xbdfdc45cj,0xbf7a841c+0x3f86d7e6j
0x3fd07033+0xbf6d41bcj,0xbf75aae0+0x3ebb9f80j,0x3fc39ec5+0x3f1a94bej,0xbd7bc938+0xbeae323fj,0x3f9fc7bb+0xbf8a139aj,0x3f1547c8+0x3e8470e8j,0x3f8fbb3d+0xbf14b094j,0x3ede7358+0x3c8e96c0j,0x3eb69350+0xbfd1b3a2j,0xbed3b3e0+0x3fe44338j,0xbde08380+0x3f9d7933j,0x3f23f060+0xbf80d05aj,0xbf02c4e8+0x3d9f1e00j,0x3f7eaf00+0x3c848a00j,0xbe8a0d8f+0x3f20455cj,0x3f8c1c78+0x3fa7caafj,0x3eeab878+0xbf8529f8j,0xbd5f4a40+0xbdb9fe70j,0x3e9f7188+0x3ed91148j,0x3d08b300+0xbed0bd30j,0x3e136ae0+0xbede1f20j,0x3d0c4a00+0x3f3137c0j,0x3b648000+0x3eeae128j,0x3dd6b7e0+0xbf71c708j,0xbf49b024+0xbfa1e77fj
0x3d0873c0+0xbf21edc4j,0xbf12110c+0xbfd3ef83j,0x3f5d3318+0xbfb41292j,0xbfa55db0+0xbe117b40j,0x3e0be300+0x3ee50d08j,0xbf8cae2e+0xbe77d8d0j,0xbf0efe2c+0xbe42c032j,0x3fc3efcb+0xbedf42e8j,0xbf4c9f74+0xbf47b180j,0xbf05a190+0x3da062c0j,0x3f293c96+0xbf1917d4j,0x3f7a7108+0x3fbbabf1j,0x3f0e9308+0xbc8ed980j,0x3bb2dc00+0xbfdca142j,0xbeff5218+0x3f83d11cj,0xbf84125d+0x3e0d3230j,0x3f29050c+0x3e0f2678j,0x3ea0d814+0xbf25a304j,0x3f80d4b3+0x3d02d520j,0xbff1bc76+0x3cd26480j,0x3e5d3f10+0xbef9bf38j,0xbf82c70e+0x3f3ff6e8j,0xbd8454e4+0x3f9fabfdj,0x3e2d5218+0x3facfa0cj,0x3f97015f+0xbf2d81c4j
0xbf237fc0+0x3d79fe80j,0xbf1eef52+0xbfc5d420j,0xbdd12580+0x3fd40005j,0x3e11c468+0xbe3bccc2j,0xbf0bd2ac+0xbf16fd2cj,0xbfd2065c+0xbf28215cj,0xbebd8e19+0xbf9319afj,0x3dc3ce00+0x3f3cd2d4j,0xbf538558+0xbf57f1a4j,0x3f84ae6b+0xbe3c89a8j,0xbf00f5a8+0x3f7ba6f8j,0xbe66c970+0xbf0e8c98j,0xbfa1df7c+0x3f88319cj,0xbd9a4700+0xbe26c420j,0xbf8e8da4+0x3db9afd0j,0x3d07adc0+0x3f86c05cj,0xbe8efb90+0xbeb55a68j,0x3f865507+0xbf028a08j,0x3eb848c8+0xbd0f44c0j,0xbfcc0450+0xbf5c9a20j,0x3e3c2370+0x3f629060j,0x3f965b12+0x3e13b370j,0x3eeac8e8+0x3f1cd1fcj,0x3e6d63d8+0x3db30a10j,0x3f7081f8+0x3d5ebfc0j
0xbfa93d40+0x3e5f9f10j,0x3f5cdff4+0x3f28d938j,0x3e8f01b0+0xbf833af7j,0xbfcd4886+0xbf022118j,0x3f302550+0xbe1c6d10j,0xbefaa018+0x3f9bcf67j,0x3fc30c28+0x3ebd8bb8j,0x3c315700+0x3d088800j,0xbff8a9a4+0xbffc39a2j,0x3eb8ae00+0xbf414db4j,0x3e16e810+0x3f4c8c30j,0xbed550e0+0xbed72817j,0x3ed27490+0xbe5a28b0j,0xbf65eb94+0xbf3e2cecj,0xbe290e10+0xbf2b5a98j,0x3f3265d2+0x3fa306f8j,0xbf6b9490+0x3de0d440j,0x3f54ba64+0x3e5115d0j,0x3f8cd12f+0x3eca1b1cj,0xbd3ccab8+0xbe06bad0j,0x3d16f6a0+0xbff0abf2j,0x3ef73690+0xbf7fd848j,0x3ecf3c4c+0xbf4e8288j,0xbfc13eb2+0xbee07741j,0x3b330400+0xbfe6b4c4j
0x3d8a6f00+0xbf94927fj,0xbb8b9100+0xbf23c446j,0xbfda16a9+0x3e013600j,0x3ef74498+0x3fdf1199j,0x3ee88bf0+0xbef9d080j,0xbf5e46cc+0xbecde298j,0xbeedbb18+0x3d6e8200j,0xbf57d65c+0x3efa2ba8j,0xbd9b9640+0xbe99f219j,0xbf5794c0+0xbee74514j,0xbf355a7a+0x3de10e40j,0xbf2bbe74+0x3f3a7f98j,0xbde66860+0x3dd25e20j,0xbfa67a00+0xbf655b62j,0xbea604b0+0xbe80842fj,0x3ec1272c+0xbf170ab6j,0xbf673aa8+0xbf75705cj,0xbf11472c+0xbf574c30j,0xbe824f98+0xbf5e4920j,0xbf16a394+0x3f48b8bcj,0x3f82143c+0xbf1a28fcj,0xbf9c5431+0xbfea2d2aj,0xbe4012e0+0xbfd6192bj,0xbf37dc28+0x3f462960j,0x3ee51f08+0x3f44f3fcj
0x3f19b15c+0xbe84e878j,0x3f369520+0x3e278130j,0x3f64cf64+0x3f2998e0j,0xbfca1f93+0xbf78106cj,0x3f6610c8+0xbfaa622ej,0x3e421620+0xbef2ff29j,0xbf2a929c+0xbf4ea5b6j,0xbea3d9d0+0xbddd9620j,0x3d89aa80+0x3fe35e64j,0x3f15fa5c+0x3fe9255fj,0x3f86b988+0x3efcbf30j,0x3fa22c93+0xbf0377ccj,0x3dbc7e40+0x3fc7b52cj,0x3e2b0d80+0xbf7ef670j,0xbf91fb4a+0x3f0636a8j,0xbfcdc3fe+0x3cbdba80j,0x3f299ab8+0x3f4e91ecj,0xbf264aa8+0xbe65ced0j,0x3faa5a5a+0xbe6cae20j,0x3e43ae70+0xbf3d9598j,0x3f6b4010+0xbfd35ce9j,0xbface46b+0xbe833a50j,0x3ff614b4+0x3f25c790j,0xbfc5fa64+0x3f67bac0j,0x3f5e1a58+0xbf444286j
0x3f7def48+0x3f2bd81cj,0xbf0efe24+0xbf79517cj,0x3ea2e050+0xbf822636j,0x3f84135f+0x3ead6e48j,0x3ea7d028+0x3e7776a0j,0xbe8bdd90+0xbf47791cj,0xbf2020ec+0xbfcfc2cdj,0xbf4c9444+0x3fa73bccj,0x3f246b28+0x3ff8235cj,0x3ec309cc+0x3fe87a6bj,0xbefbaf68+0xbda97d60j,0xbf2743b8+0xbdd33970j,0xbe3e5210+0x3edb8388j,0x3f177504+0xbf0d5072j,0xbf81ad4b+0x3d8a6c00j,0x3ed37b20+0x3f811bf6j,0x3fbcfda6+0xbd994aa0j,0xbfa4edc7+0x3ec1b440j,0x3f849a32+0xbf125190j,0xbf10e5bc+0x3ff0d4aaj,0x3fade60b+0xbf595b40j,0xbf3140bc+0xbf9de156j,0x3fe0adf7+0xbf5b6e40j,0xbfaf12a5+0xbed66fa8j,0xbe200f20+0xbe9e4924j
0xbf1c4b1c+0x3ecd8800j,0xbfc87cdb+0x3f04fb2aj,0x3fbce96f+0x3fdc9aa0j,0x3f691b10+0x3f218310j,0xbf8802da+0xbfb2105ej,0x3d09fb80+0x3fa7cddej,0x3d328c40+0xbfad9140j,0x3e151710+0x3faf67fcj,0x3e6a66a0+0xbee222cfj,0xbf035fdc+0xbdebd310j,0xbec2c598+0xbf7d20d8j,0xbf077714+0x3e013530j,0x3e1ca800+0xbf3b1284j,0xbffb7892+0xbe991528j,0x3fd889c2+0xbe5ab130j,0x3f97eb52+0xbefb5010j,0xbf36be90+0xbeae9db1j,0x3db8a720+0xbebfd230j,0xbe999557+0x3f041b5cj,0x3e9fcd68+0xbed8c9c0j,0x3eca1444+0xbf2d6374j,0x3e83d240+0x3f81ddbej,0x3e58d300+0xbe959098j,0xbfad27bd+0xbff9a715j,0x3e83f580+0xbf618988j
0xbebf0f50+0xbf5ce020j,0xbf4eb8ac+0x3dfd4500j,0xbe7fa182+0xbf6769b4j,0xbd0aee80+0xbe323840j,0x3ea1aa0c+0xbf46629cj,0xbfbf7550+0xbf98d036j,0xbe713890+0x3f4e0a74j,0xbff61296+0x3f675d92j,0x3f307e90+0xbc864480j,0x3f8292ff+0xbd6f8240j,0x3ba8ec00+0x3f3c4f78j,0xbf98cffc+0x3f0cc790j,0xbfcc0008+0xbcdd67c0j,0xbc003120+0xbaabf000j,0xbf41828a+0xbf815e8fj,0x3e998640+0x3f9833a7j,0x3f8ed92e+0x3d77b500j,0x3c441500+0xbfcee3bdj,0x3e3ca738+0x3f1da608j,0x3fc745d5+0x3f825318j,0xbf063660+0x3f09a034j,0x3f022cb0+0x3ffa0645j,0x3f29dfb0+0x3ecc9e70j,0xbde86500+0x3c416500j,0xbf221558+0xbf9f6e32j
0xbfe11b92+0x3e210430j,0xbe2eb2f0+0xbecd178fj,0xbfaa57da+0x3ee97a28j,0xbfd2629e+0xbfe5fe2cj,0x3bf4b400+0xbea857c0j,0x3f701948+0x3fa5e201j,0xbf45a440+0x3ed71840j,0xbec2d120+0x3e043b70j,0x3f9917a4+0xbe3a0258j,0x3ed307c8+0x3e758bd0j,0x3ea6ffa4+0xbfa0e802j,0xbf411670+0x3e87ff5cj,0x3f5fd840+0xbf4e4344j,0xbf1179fc+0x3f403b1ej,0x3efbf930+0xbcee3480j,0x3ea5e62c+0xbf888817j,0x3f2964cc+0x3f1cb97ej,0x3f0b7490+0xbf957202j,0xbedecfa9+0xbe83ab58j,0x3f9e4054+0x3f01338cj,0xbf925dd4+0xbe522d60j,0x3ed41a74+0xbf6e272cj,0x3f446d2a+0x3fc52650j,0x3efb6ad0+0x3c0b0b80j,0x3de134e0+0xbead4a40j
0xbfe55f68+0xbfd22317j,0xbc3a0600+0x3f872a10j,0xbf94c8e6+0xbed0abc4j,0xbf079df4+0x3e8afaf4j,0xbfe081b1+0xbeceb6dcj,0xbf548334+0xbee7e299j,0xbf896e90+0x3e18ff80j,0x3f875218+0x3e59b628j,0x3f6bfed8+0xbf5bb9ccj,0x3f1d7de8+0x3cc57900j,0x3f5ef9b8+0x3febe20cj,0xbec1fbf0+0x3df3c8e0j,0xbe1e5b40+0x3e951580j,0x3fb0bbca+0xbe7c1840j,0x3fd5d2b2+0x3f9e13b7j,0x3fd4533f+0x3f99c15bj,0xbf3989b4+0xbe9f9d58j,0xbf160a6c+0xbdf239c0j,0x3efd2c04+0x3e271920j,0xbde74340+0x3e86a13cj,0xbf51ee28+0x3fc9d75ej,0xbf4aa830+0xbe0ede90j,0xbcb89700+0x3e865184j,0x3f466528+0xbe8c89b7j,0xbe03c7a0+0x3e30a900j
0x3ec034b4+0xbf496418j,0xbf99bb3d+0xbecc8a78j,0xbf06688c+0xbf13fe14j,0x3fc2d129+0xbd17a880j,0x3f31364c+0xbfbd1830j,0xbd3f8ac0+0xbff5ca46j,0xbe852fc0+0x3f90ec7bj,0xbf605a34+0x3e9499a0j,0xbe6a0420+0x3ea527a0j,0x3f5cce04+0x3ee7a8b8j,0x3f21e094+0x3e573e80j,0x3e657908+0x3fc9f929j,0xbf1a6e8c+0xbfbf052aj,0x3ecd7550+0xbd4c6500j,0xbf36e894+0x3f5210e6j,0xbf612b4c+0x3f88ae69j,0x3eeffdc0+0xbeb20510j,0x3f09e218+0x3efafbb0j,0xbb3c3400+0xbf38428ej,0x3e871330+0xbf87da67j,0xbc5a6700+0x3f93db69j,0x3f82f6cc+0x3f9a927ej,0xbcb61f80+0xbd9b1a3cj,0xbfaa4426+0x3f651ae0j,0x3df11f60+0x3fa946d7j
0xbea32d60+0x3f81bc78j,0x3f199358+0x3fc559f4j,0x3fd569dd+0xbf5a1bdcj,0xbf2c1054+0x3eaf0be8j,0x3f70fa00+0x3d1f3f00j,0x3fcfbc58+0x3f96f261j,0x3f0c7a6c+0xbe11fdb0j,0xbe05444e+0x3dda75a0j,0x3df385a0+0xbf5230b8j,0x3f6c1c28+0xbecd23e7j,0xbd8a9480+0xbdb54260j,0xbfb45372+0xbebf66f0j,0xbfe1b350+0x3f64b8b0j,0x3f1a783c+0x3f365c1cj,0x3fe07eba+0xbf759428j,0x3e44c700+0xbf00959aj,0xbd77a740+0xbfe3177ej,0xbfed3b23+0xbeae5918j,0xbfbdf886+0xbf9ea90aj,0x3d7f1160+0xbf92d579j,0x3f7c8cb8+0xbf9a4033j,0xbedeca98+0xbf0dd3f8j,0xbe4a4f50+0xbf48dd5ej,0xbf3bf5c8+0xbede8548j,0x3f95989b+0x3f6333b8j
0xbfe1a1ec+0xbf5b44d0j,0x3f1711fc+0x3fbc8f55j,0x3f2cab16+0x3f3875dcj,0x3f1f6098+0x3eebbff8j,0x3f255300+0xbdbed6d0j,0x3fb6bede+0x3ff0f43ej,0x3da78060+0xbfb7c964j,0x3f83d179+0xbeb2e9f0j,0xbf634668+0xbeb1d040j,0x3f99892d+0xbf2f8620j,0xbdaee9a0+0x3f2cf154j,0xbf642a48+0xbf91ebbfj,0x3f459fd0+0xbf8f703fj,0x3f12bd5c+0x3ea4faf0j,0xbf30012c+0xbfabb842j,0x3fcc713a+0xbf6b2c56j,0x3fd0456e+0x3f0984e4j,0x3ed70a60+0x3e3ccad0j,0xbe967430+0xbdde3a90j,0xbdad19e4+0x3f0e478cj,0xbe8f5ea0+0x3f4dbd3cj,0x3e770ae0+0xbfe9826ej,0x3ef6ba70+0xbe9f4a10j,0xbf8460cc+0x3f7d3550j,0x3e917c18+0xbf9122e3j
0x3df4fe20+0xbf93298cj,0x3f69b460+0xbfb8a576j,0x3f0caf28+0xbf7a9fb8j,0x3e270b80+0x3f6d0bf8j,0xbfc44732+0xbf0704bcj,0xbe83f7e0+0x3f69aa98j,0x3f51a7c8+0x3e81ded0j,0x3f7d4bb0+0x3f715a30j,0x3f83ac7f+0x3f31ff00j,0x3c927600+0x3d880b50j,0xbfdbbb08+0x3cec0b40j,0x3f14ca28+0xbf2a8054j,0x3fa12db3+0x3f6c3a68j,0x3f66b650+0x3f272226j,0x3fb320ef+0x3f5330a8j,0x3fabaf85+0xbebbfd70j,0xbe8bd9b0+0xbfa77595j,0x3e9572d0+0xbea414c8j,0x3fa1d04f+0x3e5dcb30j,0x3f73c200+0x3f6bf7e8j,0xbf8383c7+0xbf0b8ac4j,0x3f777558+0x3f10c488j,0xbfd615e4+0xbfb43a76j,0x3f8167e2+0x3f86c80cj,0x3e175a30+0x3e3e2930j
