c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25
0.777267805797865474+0.607831564610993080j,0.270422011607263979+0.544210704629264352j,0.624869706093231780-0.556728424589571169j,0.416377400230650174+0.949271732459114669j,0.706282007761360741+0.247573744310125132j,-1.136668864459196459-0.567692645478004909j,-2.199656360477218353-1.779877268149775204j,-1.524532706089287259+0.704303933710710650j,0.200567290120632790-0.593422533379019512j,1.45051725874374315+2.17767497886664784j,-1.695153373800233786+0.733827766973073281j,-0.696884471733641319-0.308318770121363217j,0.603864108295300905-1.764505372771969948j,-0.989607456299245402+2.12566943402691599j,-0.760994841362691687+0.647430999044178445j,-1.110578493866683613+1.59686483312268601j,-0.228191928247571951-0.647574926397913586j,-0.168298085349454229-0.644100062714478838j,-0.350503515011824084+1.05195494574316716j,0.0145458643732139236+0.0399537069704665182j,-0.336574546865671120-0.288032552320254708j,0.0837500881004697994+0.693184755520063866j,0.247163031383001996+0.503700338040252049j,-0.244201751698446933-0.459902418056186590j,-0.0122430728741012018-0.672320748789831057j
0.265666793991914396+0.227717290798185478j,-1.403339607935557342-0.955464065731464806j,-1.756530694805600534+0.154059793844389503j,-0.546833138962902864+0.887841363885097489j,0.211014093208370834+1.32191009705407669j,-0.574776905862514286+0.638254898853050534j,-0.612965419470361538-2.083057571464701940j,1.44588498580280244+2.20407643135078856j,0.859961107785985667-0.747328932481207797j,-0.416870570943691287+0.505624870021400774j,0.907022127918067244-0.304602702563271210j,-0.182408970120672364-1.752257440446815417j,-0.180894715886588342+0.363169967452321884j,1.26594234751775247-0.414505995952383354j,-0.0547891779009641588-0.288399990070999479j,-1.334082170574452330-0.0356873010485907471j,0.166770778371358563+2.35563793439053004j,1.15744073101434397+2.38957259383012843j,2.61613339903864172+0.333692711663768015j,0.346501825167875310-0.876062220949990866j,0.0834427318035753096-0.328164082634040621j,1.06342996628561770+0.0964863264153974498j,0.641386168759384034+0.462454079827420816j,1.34375532680154319+1.02432761251360893j,0.835304532200506599-0.277521160738293026j
0.562930156101419942+1.80777674396109677j,0.0702605399480122905-1.288835982539955349j,-0.320656877774916804+0.441030111703567762j,-0.712172938965903501+0.420580611565033457j,-0.808357598417416500+0.194290457394950877j,0.314570462209397661-0.102267569719230400j,1.84484448647675392+0.779971660123765175j,0.368337329884769637+0.283180997054464977j,1.10266774460988425+0.447981130378453329j,-0.651607810269370979+1.55911290911120370j,-0.585040053691904260+1.43572564005697422j,-0.168108204048686149-2.023996390255582422j,0.560085258284349407-0.194018608653724777j,0.291437308745595036+0.565921045422219659j,-0.646435865714143353+0.974590590149253532j,-0.0119194788919574912-0.732825328419151933j,0.225928377481847242+0.192655336752393546j,2.29691387197534169+1.25965020995134269j,0.0742668552848873009-1.206588312778624549j,-0.816730301030738736-0.907469922564003717j,-0.308276504838609133-1.040752383630700661j,-1.084168151145899372+0.607425337583995972j,-0.602172513471677550-0.778714897397698280j,-0.477526478522727781-0.311833723218119418j,0.283492348544688077+0.301580598640499353j
0.706760827021050808+0.644656441911582778j,0.558907023433711458-0.326741176667899146j,1.48310873893287475-0.634072403582800703j,0.714764923802492457-0.266013803710777541j,-0.0615846729998947850+0.372430891761793780j,1.02845408880086908+0.959723562218294912j,0.412995620312472944-0.0841609544162809086j,-1.299388322244493076-1.237492323940082794j,-0.811184602669762444+0.384793863157601556j,1.86105194584575373-0.243578411724032051j,-2.309252653369361141+0.336076637537115807j,1.32162906943749547-0.458820983195401321j,1.60742578900275190-0.0187613609541918968j,-0.631764268445046628-1.810924626002554438j,-0.581205514429143477-0.0900642232296350875j,0.266355332512178577+0.990437408048187695j,-0.00891008030500323178-0.626947399364100155j,-0.386434685924990528+1.31027631951072653j,-2.351648806453489282+1.05041521688691830j,0.0251498625617689874+0.988981772908538392j,-0.667539087167844158-0.468591123562822620j,0.136969369203965962+0.276146001020589171j,1.34398949964749747+1.65129718154681204j,-2.502444481577920321+0.920649742107741086j,-1.005843595832914827+0.786525569830340831j
-0.422058952758998184+1.16839328981630385j,-1.575058878809214579-0.195694087471499411j,-0.429174939400685406+0.152419027851713906j,1.21297975541245506-0.0215097120163635913j,-0.0697289430196230686-0.497102257719058915j,1.11151135874841067+0.547999798795831161j,-1.862548230373070712+0.360869809172577937j,0.508470310000688652+0.940782513834150346j,0.646445578996389436-0.622073643783229046j,-0.0934948357506957261-0.533030695908853768j,0.433400205261544879+1.24593837086288150j,0.704437517632655385-0.382565099595062463j,-1.306219089789605325-0.0104446021918636056j,-0.0148082684067576408+0.142322815129130919j,-0.628442540959277096-0.434513156701901603j,-0.182488998501944443+0.117799487436633265j,1.21774395765189269-0.341586271079842074j,-0.409001536696428136+0.150150845560983903j,0.461135154681504566+0.909852351780414014j,0.0129507737412266621+0.742194802072079440j,-0.698174265204790422+0.349835641093563021j,-0.585351319433892403-1.238931828322449968j,-0.277335744618224688+0.0114305112378620954j,0.579869132440972823-0.242004478150226187j,0.204313197624560238+1.16156541078028641j
-0.835272035023344017+0.842382989787789249j,0.0880109632764602967+0.577724429556463636j,-0.530133106774332008-1.670771779034099679j,0.984126987842925071+0.329497221395027795j,0.0171671253469294349-0.779556462653411053j,-2.019844601110510673-1.715844922051976251j,2.06068114827226311-1.343497621077447856j,0.680614245330903422+0.682987992771918683j,2.19191178022987642+1.18295823203001981j,0.699128051660432792+0.788955911587490454j,-0.187488589871923350-1.604743849384441700j,-1.534313387897161540+0.0701333316750658575j,0.985035162268593555+0.267297594677792016j,-1.409317931407384261-1.574655526204210342j,-0.701096930817347141+1.44495390254123523j,0.269352568110495127-0.0235887891636469837j,0.348469940237895237+1.24048147836743538j,1.36456027804182622+0.213748712166226262j,2.19367037569826273-1.630353720663145100j,-0.0541281446818711042+1.97888068188727173j,0.423393428749283984+0.982251998981830798j,-2.229834760228720735+0.496267827778476666j,-0.772944499895267700+0.0649028721995308366j,-0.394845053815204793-0.00149475994918324417j,-0.147968628745056118+0.844289041246024662j
-1.154211655330376951+0.480564434191292466j,-0.0951200244413716866+0.245631223487969840j,-1.261164992521445871+2.31379606360885281j,0.594415812532108844-0.273981861904478429j,0.261602655078007728-0.105492254351041481j,0.613952643651213492-0.123992589509020589j,-0.170230759691579081-0.942029878320718605j,-0.0357989417588870373-0.0427834254100543098j,0.330690237704171607+0.776792225005781489j,1.73181602740863693+0.717636248209237770j,1.71411266298766640-1.182238486358090590j,0.865895838185701816+1.04109858604771465j,-0.161431142465048915-0.790121394444471825j,1.10000459310151255+0.986464230333492952j,0.467715484508458789+1.40231364239496336j,1.06807153725338044+0.271874294446534214j,-1.294508680251071464+0.626227184503608036j,-1.641215727898913456-0.0504969316392012146j,-1.552315835761670204-0.302576517936727018j,1.19554872530018974+0.176282521329824470j,-0.778389547435781370-0.976434546109617773j,0.0275752625166871823+1.43461906953837159j,0.174812511619775179+0.375023137756444135j,-0.0328035949674946869+2.48922374906834864j,-1.578940057759127935+0.255943029539264843j
0.628195247613394069-1.315520044797660048j,-1.513023290600151504+1.13916426564744277j,-0.223585364411007292-0.399410993988110973j,1.52187847828477473-1.721854021473596230j,0.428030950760138750+1.24348876657735218j,0.832777605697330169+1.35543072852350943j,-0.394631980240215118+0.406159951129737128j,1.69221449961803771+0.136047340260827542j,-0.473148812175566035-0.876771768724513567j,-0.929399939096039240-1.066455753356562397j,0.227131408781821031-1.581349331613020492j,0.638780515100135559-0.160398996730297005j,0.0607029823654618994+1.80878196318935224j,-0.269546976271782146+0.708553185702193388j,0.401665393190109742+0.234956182060423346j,0.385744581467478031+0.917524753616256294j,0.675212018795841029+0.223136719300698338j,0.310403166983399314+0.888129577675956571j,0.250570681085112711-0.0574796441318379258j,-0.552357929735642905+0.377803347591906035j,0.678699310597257188+1.71417085451548367j,-0.489352182762202714+0.241081100651942215j,-1.176166191219410572+0.325526393171951422j,-2.663989844545990415+0.312875186835595009j,1.23864366999128860-2.011459235954138780j
2.03925729589726678+0.928286131653123458j,1.02758153264617502+1.31445791595328276j,-1.213031724096742314-0.229457918789203463j,-0.768098830963887202-1.109230753632548083j,-0.989334998005740207+0.188039108276935706j,-1.635353737513099314+0.645862481260300214j,-0.462175143257295140-0.888038323392319028j,0.549342234476508206-1.059208527688274337j,-0.0990253818838504606-0.00587209975272173778j,-0.211142494784256173+0.283705688600883743j,0.307171642889366047+0.996476776735144564j,2.39277037850679175-0.297834987899277869j,1.23841096380024184+0.146575529275753346j,0.518426333824520746+0.280068340458307307j,1.62851729869096373-0.497097894983929755j,-0.650912466883021068+1.30239721373830486j,-0.852394328989802829-0.825507665596973305j,-1.482399366332191936+0.0979381954878297822j,0.118943596904088177+2.05186060777715129j,-1.937990997560107953+0.0823604604232286430j,-0.685499028203548022+0.464576570674497535j,1.39488114308851951+0.136993850881453882j,-0.801980270751971868-0.265553785690676225j,0.697437795010490857+1.18759333884901896j,-1.729376379912444416+0.405341953027351209j
-0.150203192041615807-1.014881513670519375j,0.0964543070637673416-0.788385568558847893j,-1.290882468561180163+0.948253512033054857j,0.0150355213685031685-0.719249982375092855j,0.923217468645717520+2.22622189440067819j,0.892142469450878827-1.528212729328349173j,0.124985167165367894+0.739010145912892824j,0.282030591719796497-1.615286349458311399j,1.07054051756670332-0.276226307880000021j,0.445407203252658145-0.329132019065424996j,-2.080398264283300324-2.498699237756959679j,-1.236812553428609851+0.933492460411506019j,-0.189246353690174728+1.28462143694264852j,-1.490723002567632571-2.485518626750424786j,-1.532867876998130984+0.196722427253332554j,-0.926052735932024084+0.421504324024858156j,-1.314189505959749038-2.078003507901501567j,0.725091413932664519+0.583371944956468269j,0.261704437476880436+0.175699367157388985j,-0.100255746171689752+0.609988570524033768j,-0.693358796715572545-0.487998740200242142j,0.818363469458897263+1.24609748782510587j,-1.011086482993490465-1.639923693795460879j,-1.266497850721849172-1.521077775532197584j,-0.931374853258785329+2.52851826188739536j
0.428619066920417512-0.0817257938658336180j,-2.081203857438606252-0.572313989348099960j,1.19171934588633110-0.899917371816988609j,1.07576142458232548-1.093834895629419712j,1.75289713084489795-1.169165720408356534j,-2.571275693682063767-1.361299001011258669j,0.969712543691999773-1.692411141188541634j,-0.230790044468434984+1.95004198877706214j,1.72255831929736902+0.853796974881491088j,-0.909998898314789084+1.43358080328411907j,-0.226597977923616467+1.72099340794268362j,-0.570689456048466769+0.959930251629121045j,-1.728860401232781063+0.0421157543020789226j,0.0216151907255581754+0.0619687605866441337j,-1.413833014379449082-0.542337150853711591j,-1.441533518464683361+0.351971043839056640j,-2.048601054270672516+0.0407836074675764770j,0.102818134119518456+1.61466400605699211j,0.0581175701036937830-0.451336758230487689j,1.21583088969142805-1.263817567112132334j,1.73492923094176188-0.610537002280190144j,-0.299860614285060389+1.27167461118304614j,0.213710569506209147+1.20546524472449689j,0.543979262215325665-1.649773586908473310j,-0.339856879733427208-1.105355504413702227j
-0.00608591033865701902+1.69561259565464994j,-1.070850580941093754-1.041562519750005577j,0.0658003336717485343-0.673074870468753028j,1.11557589370010368-0.162258547310626166j,0.625638580033216706+0.672675606877272569j,0.0135001627571909033+0.754854241238000600j,-0.298454131601491923-0.113523489707914482j,-1.143354018305005048-0.352039020727592966j,1.05184473209400231-0.863834386573813173j,0.753715103576106937+0.469179225444474656j,1.31647185836924007-2.010862697894279627j,1.12550775680700887+0.660304616366573338j,0.349147821137010261-1.540065292225008652j,1.09680602151365946+1.09178128363630611j,-0.693433461646114857+2.60908482382725637j,1.24329862135028346-0.0969113573606448230j,-0.0191363618055357953+0.264233064901658654j,-0.139815317631597046-0.444244138298080848j,0.803971793512344046-0.546013495152207983j,-0.284560211594805601+1.46261500069977801j,-0.373500529157650085-0.196911565837211310j,-0.477441150197676744-0.714261665283715707j,0.389747505453408304+0.418724730598556416j,1.38572269994133923-0.394679033452514760j,0.749779851058232083+1.23948839156027990j
0.161136137562449821+0.526135460343913896j,1.50851967149608690+0.847584032073565030j,0.0504967315551907436-0.287276622568497452j,-0.368391251337369496+0.559352682504288267j,0.786000692573237902+1.91183145228106443j,0.487631812997121105-1.219999605409480381j,-1.694344868426821637-0.181105753589299922j,1.14229780812529924+0.0349072310920386374j,0.672209134927737927+0.122164898498796414j,1.13081915896862028-0.753388804866955474j,-0.0846635811468892107-1.155585312854848334j,-0.779639192966806060-1.020991162296500442j,-2.495146483755136035-1.503036969608509298j,-0.550599756557951458-1.789519150326551955j,-0.587691250701322331-1.691505624343629499j,0.527837775382627327+0.133923068176695192j,0.549767470530998725+0.738923304967721961j,2.21181587762914233-0.203586549640102365j,-1.034252447500572547+0.763017503698328436j,1.42226656335064438+0.0279714591009643243j,0.908613242629994655-0.337498347850337498j,1.44185643719629386+0.837796789091633797j,-0.00796533506409780045+0.203330780511308040j,1.76892652891518564-0.171938383772394676j,0.683987969382794158-0.901878687794281930j
-0.191446825523387431-0.115719348404158317j,0.589265837840544648+0.363250959984586785j,0.563528701422370659+1.72422570711226286j,-0.381999897348150874+0.503816264599736829j,-0.319577636790640440-1.262399059861860628j,-0.575321066139464321-0.570269355639226205j,0.121298012933845678-1.680807162330327342j,-1.369070740123750296+1.67139295724612058j,0.237600141761827643-1.406820016736191725j,2.17605786034712700-0.422190460789106547j,-0.373538681655559035+0.860059462536613583j,0.227433043686581459+1.37463997006355143j,0.188398257408270985+0.267350576892933844j,-0.241951908244442570-0.313896374628504171j,1.67159887459231471-0.582184934032233591j,-0.572960356868056575+0.0925161104339906614j,-0.0752573279142825235-0.699429984414740468j,1.68967594328451009-0.882829508240559057j,-2.089124762167916760+2.04872725465318739j,-0.197582900428469265+0.0559438329955881386j,-0.612187099793592537+1.01054858830600902j,-0.652624392985861501-0.328514079993450780j,-0.956292896881156817+0.200007382044140147j,-3.008420098093443684+0.875208053018624365j,0.448164605810511318-0.823966950880453019j
0.242776856415380493-0.456572419502694337j,0.590613049915059029+0.0507243082624460051j,0.601448800365601332-1.209550008090096495j,0.887660498011414222-0.694539198500376819j,-0.681913090861776538-1.211771392263736313j,0.967142119070807826-0.411083100199882700j,0.692237839929470410-0.232260799391598382j,0.904297360235520653-0.158994878881392853j,-0.163672115830430620-0.482682421250607340j,-1.173511417931164535+2.06551099178314734j,-0.210461659140077639+0.138122886806000266j,-0.261870289807663247-2.027585823518482044j,-0.415836106215636880+0.793992322685753482j,-0.150596400630053972-0.634091630793508720j,0.674435483444020489-0.602059382573000068j,0.733946648137548951+0.0593794025700746797j,-1.703961959032697315-0.705995173663641839j,0.674762662850899808-1.207590465268673751j,-0.325719399852549607-0.734277099257018672j,-2.129179278904598682-0.310571100160265345j,-0.695741342756062586-0.332914664338809007j,-0.363368035444516568-1.382328731239745644j,-0.802335505545745508-0.847155850318289882j,-1.342038288280951396+0.513690599275254289j,0.178380593885882898+1.45411847106998615j
-1.124182434079938674+0.308645931752705493j,-0.894017008300349580+0.897524665231802298j,1.17460784541520979+1.43920104267638882j,0.994495556139659786+0.422238121832624102j,0.755064116317390343+0.107458759161638939j,-0.569515058495468462-1.774758259409095817j,-0.104484467711850825+0.919472171193415288j,0.711840511433121658-0.204142977647556289j,1.96743908214484530+0.997907902040384708j,-1.635180988344541397-0.917604791052235579j,-1.233222868211540701-0.0193203183508634523j,-2.106950890411129151+1.32287131689678383j,1.24981124257767195+0.0414160864988168953j,-0.815222707582421879-1.385643192929993272j,0.511113190299186337-0.916796085832839224j,1.28354319890475809+0.271298861807057090j,-1.455789449038962457+0.205005713989337312j,-1.035118847612804593-0.0612971393658354735j,0.318912330133627408-1.915332172255806320j,-0.328767179020314104-1.374640884736773482j,0.294762854114663852+0.172296198770246711j,-0.838946183520878019-2.264325819461061151j,0.331229700391156622-1.736733201249651248j,-0.108825923991486162-0.757453518616641563j,0.297005709375012472+0.336582062422500438j
-1.235748422350089414-0.347748966417886329j,0.834692992677450007+0.648342652881012782j,0.890795793873588426-1.963783945931847796j,-0.659303800126597394-0.346334402955840836j,0.0204290213548774524+0.0132947173575155286j,-1.257550653951151620-0.0118062049166912097j,-0.198756482402935807+0.702805145056187186j,1.56106739849352038+0.508085385052138516j,0.497274673886832552+1.08156826763102365j,0.378270746745638319+0.374857082473653235j,-1.015529557936561300-0.524236124313911755j,1.44311772830086471+0.895453501472784463j,-0.290521183836701002+0.382395927265842150j,-1.282594816768801937+1.79257641423912739j,-3.094554004010829473+0.477972815568346032j,1.30102561395018567-0.0111414445317476462j,0.0462268455556023027-1.752590280116299581j,-0.723120904275456943+1.21285556819882756j,-1.094695772998566019-0.588798992519779851j,-0.0571283902301998325-1.352387380764319413j,1.23450449385349148+0.0830054998842921776j,-0.251316239191186063+0.255787898932116064j,0.693485299281797917+0.179960290108164500j,0.778586644714287956+0.0380884354177455364j,0.0484115140237886265+0.0339737974617837501j
0.458078562480948026-1.880495827496233118j,0.819050360647325614-0.294277427578113481j,-1.453738209124536107+0.441311826616380464j,0.843475440217996474-0.607868790663786739j,0.0502499105740514817+0.405578499101956868j,-0.794495401095277387-0.897991015454321583j,-0.680735381386829097+0.798826389089522859j,-0.00488901763016857948+0.155641452516204870j,-1.951339040416786740+1.09253689267935416j,-0.840277845393205158+0.0193113110221256878j,0.577110731091972084-2.132008850548024359j,0.0945940347966738315-0.255332441903358020j,0.693131632132540254+0.323573408152035835j,-1.392615608830078066-0.0337828930732841925j,-0.619622907446673476+0.245408661467513500j,0.939345805690529278-0.621288077034345409j,0.244112410465976870-0.548052743781370921j,2.22500018467885096-1.189455323535072661j,0.00595226726217390478-0.580836067549384882j,-1.416142071304877347-0.143672970688066448j,0.887065224260696449-0.483431917657943133j,-0.557983837706472307-0.120294616196791714j,-1.300915353734886092-0.786593494758643707j,0.00979209384969470519+0.164048714545387497j,0.0538483688501207868+0.444389027903350664j
-0.564292033652227686+1.12976365590439620j,0.864152332978761039+0.382992919553158284j,-0.321495400470312109+0.912789507878070782j,1.71095376481817829+0.627628324905430634j,0.396525855504298530-2.118075174752307887j,-0.842816551178755979-0.0408255730151095286j,1.25723699846544878-0.591057543288866504j,0.901749915508540222-0.157492805452501494j,-0.381597852157693928-1.087002009803042845j,0.239649670198479380+0.905816638962930742j,-0.414038423134601707+1.59430432529927879j,1.21942751136138283-1.600168347831027126j,0.864857971018162086-1.559245259089742763j,-0.455759946204170152+0.495614065249784907j,-0.485608478205615146+0.507849540639298213j,-0.567019752784017949-0.414742425201977071j,0.480288667762945653-0.351074710005621959j,-1.148720926320331514-1.049212982512198077j,-0.547876817978739882+0.617739913425158881j,0.147213962735663894+0.499324505083474701j,0.687823846992598131-0.470821748962556407j,-2.377436386416590607+0.0672894153290650720j,0.168134157154873786+0.849874668159475543j,-0.498010418673556110-1.093727446145765780j,-0.902731441820193492-0.798790686068451272j
1.47336073697048664+2.98420910785961091j,-1.465284243490596161+0.817090805544600229j,1.11033902722574584+0.203000874581219736j,-1.188151570033693094+0.397971310106830289j,-0.0924383561886990001-1.386415721310924054j,-0.490196203890354009+0.118728376502127863j,0.532053464976471435-1.773861960404675031j,-1.044319124184098779-0.598554091361940265j,0.659536868827709232-1.089758600867111626j,-0.870590254159813614-1.025108425052800864j,0.519189185100414007-0.750543398418581197j,-0.125929789479838627+0.894450578524244921j,0.137447834332967699-0.196076233817123579j,0.171357136948663502+0.625963875188921825j,1.88833206853816792+1.73113687173803931j,-0.440081742583341650+1.62787179619498023j,1.00494645089863654+1.89673730732488188j,0.492870384042382259-1.834934198535931759j,1.19072798835667170+0.349048859751386331j,-0.855673852987950844-0.179937275715770006j,0.756783459262396096-1.462682104356576084j,-0.439362830420138461-0.759009296521139464j,-1.323398505099523614+1.86082538959071985j,0.224557116138522250+0.353870439845594297j,-0.177519277400666641+2.39222083709324273j
-1.233785754009982582-0.376505543395310837j,-0.690849411897126675-0.0583123395833120561j,0.977488421445423139-0.680415325595332021j,-0.949633505976891889-0.511112172210603343j,-1.716048303462612611+0.0370081850074657214j,-0.415871370393741113+0.326543156787031385j,1.43707730596216665+1.82764234143095194j,-0.980154950761348064+0.740045012858082884j,0.347582224672905226+0.194825474595325065j,0.328947320208953453-2.371097297688438132j,0.159205337637623678-0.851632701666067859j,-0.986449007342082850+0.780503549307023147j,2.47920961725627897+0.873753451310279150j,0.786028410470928307+3.08031806460682222j,1.39860151888855543-0.0187358215373865100j,0.0692047676690297208+0.782385001262418722j,-0.00230790103292610737+0.495813921626447662j,1.67879414876571808+0.780540230163563997j,-0.949174115285184250-0.109581731406250548j,-1.605250443074053734-0.475229770787354066j,1.26170627504821908+2.38887239234673698j,-1.350693410173495534-0.612434547894888492j,3.99540783757223749+0.699455015572565175j,-1.070534366180850627-0.495105229665987245j,-0.448693362197462697-0.299705391748649407j
-1.399100233765094625+0.644483604856143088j,-1.316614851560976351+0.751536212340262910j,-0.605952056566511743+0.630525987377009045j,1.26522051195788720+1.63483135679767999j,-0.322205577540991772-0.527313186225928376j,-0.943949196958477898-1.340669141596591007j,-0.861362849974063760+0.867279460291150439j,-0.339138449089029292+0.851330809430283608j,-0.302536580113513586-0.738617170500783570j,0.997567204565166232-0.0596323553792919014j,-1.242767715191121613-0.454152136861786459j,1.80015366059405090+0.161810868131875285j,0.126029333067833260+0.567704231529371217j,-1.046348643199041195+0.107957698486931485j,1.23148180529287132-2.033032637990236590j,0.973392813874776496-0.639241442213879906j,0.100359047679390744+0.394498035197943242j,-0.203585084083629741+0.594222360061897658j,0.442762086758580863+0.361248358715399398j,-0.471659318120705162+0.186639747984881365j,0.589586794897395183-0.861666313485073498j,1.35996571753473283+0.638520411795394871j,1.54321662624060151+0.718547382443741167j,-0.581887201896448047-0.651185562997485645j,0.491698503735809921+0.0214026415810082415j
1.06938819064675660-1.561802495137595947j,0.852704782327996291-0.440604707436357934j,1.43403602024546694-1.524824974698025137j,1.40534966739580435+0.129420904443027451j,-0.540191512685006092+0.345943398920253830j,-1.259785835200087689-0.169990447462298188j,-0.565198827836786321+0.131227346264463307j,-1.804010891186279996-0.207360683974106674j,-1.659634821362673706+0.672428961353996879j,0.264794195005856103-0.477336494590357762j,-0.488657141785295845-0.982664197019172291j,0.169342425020255760-0.731585033805636442j,-0.290531119787945435-0.235663434502088708j,0.147138460668032156-0.244169443980164047j,-0.195771823469832850-0.344611840400835145j,-0.0728989876446144435-0.938195884750478992j,-0.328953287370391755+1.62562587446449580j,0.290689271909501112-1.014066267384045039j,-1.083191196933040112+2.05452756456660168j,0.751319271111562159+1.04015154271055454j,-1.160543539396580392+0.648955473794900594j,-0.0585854416618900031-1.250287358311202634j,-2.752339578463891101+0.151484689617619627j,-0.0441815074325689338-0.0160467890240552080j,0.0987981638861070710-0.0141635491530904267j
0.0326910474889019475+0.467500809843091058j,0.859869642380067578-0.454418891076366460j,0.424289758166254138-0.267499648843646686j,-1.328262363515002375+0.582136992624698645j,0.484563999896838071+0.527043744117955181j,-0.388132261381224363-0.770720236271583925j,-1.436314531038593855-1.327313519627890237j,0.317594609701273178+0.545880500616411801j,-1.065865066646845216-1.257946631029197792j,-0.00810571745456684089+0.205058723888353666j,-0.292442936907604700-1.087747413412914587j,-0.974303297076581031-0.597192943019543065j,-0.383695073011395493-1.055456351821212779j,-1.583631902750911812+1.81591694263371050j,-0.695111143442079582-0.406129932739328014j,-1.888459131514105493-0.287256634007957423j,-0.962042764318145504+0.301300990679570723j,0.213279567253197521+0.153843744004861893j,-1.558659692055579082+0.248676490564302632j,1.76417109034333541-0.231230791690431924j,1.30022711098162080-0.907218846868654171j,-0.475413742728306498+0.163252468235222103j,-0.593172366025523256+0.671822330031958792j,-0.345225121259008282-0.254431559230404058j,-0.416369112862436274-0.745651367488085359j
-1.914191326792329839+1.23094825336272317j,-0.0273202601762254637+1.28501302012717122j,-0.363146034938942430-0.0313438046768927947j,0.775103411584414203-1.466544460345188705j,-0.0997625782757531887+1.64251336557109906j,-0.624729384029449885-0.327276511498962696j,1.02933132578300834-0.643386395502763441j,1.26206476719841020+1.93101774057926989j,1.52372314541374032+0.142945135143414336j,-0.338217696989191241-1.044220239742994493j,0.0551350469491627137+0.0437589755055616258j,0.488039967829077880-0.290745838411804014j,0.0157058169196049313+2.13890943640013864j,0.0474868607876723913+0.424820021967524219j,0.402935301287598690+0.596162287345247232j,0.678320651360611037+1.29942388620741566j,1.20111483293341869-0.401384181916445648j,-0.286362367604688028+3.26618878090410458j,0.453905110783272558+1.09364192744697064j,-1.300514261957123274+1.86276067403727152j,-1.578324445131037201+0.465223614137481256j,-1.362848930328504071-0.790188915805186020j,0.236562343253742035-0.497175195841069283j,1.22747806801257808-0.920761631166624461j,-0.0962638692848538091+1.74324524457373253j
-1.828073350995272683-0.584696364914622623j,0.332488712235314842+0.0290477850795989311j,-1.658456751260978689-0.679083594442694060j,-1.271283313193861674+0.165875122512966211j,2.04175554174651852-1.360728701884829527j,0.880471106955951210+0.843432750075354675j,0.696703286012528399-1.242401773905601025j,-1.719798151023145482-1.769706420613375907j,0.522604159741358431+1.71372727240977962j,0.105280851921470741+0.626436361226757831j,1.12144110307843325+0.586012577474872564j,0.297268816394658630+0.316443213273268852j,0.413778841924203000-0.0191501214298254729j,0.459564271048855665+0.0883466231096572407j,0.471617509419479219-2.106384056332704535j,0.334871060057137626-1.930249652778694313j,-1.091019678738281317-0.489547579834026524j,0.282318442592891960+1.16261719997155932j,-0.821930357996538241-0.619687684659592230j,-0.955412307565916663+0.455178427365683146j,-0.614651937372175716+0.184399101501468543j,0.299343580586928226+1.15548262522371070j,0.847487145483324155-0.713510431931057897j,1.32527097670735805-1.638229567662144114j,-0.615097009243093184-0.385162632790779058j
-0.665191797107753224-0.343820346624000183j,-1.561577154199618622+0.781881013943483527j,0.808363982395836178+0.361088686843469730j,-0.0735361851987335057-0.270282434403707583j,0.460279984771042371-0.257445140221547408j,-0.443068177746980262+0.872673952449290357j,-0.255706671049017675-0.848309742761936380j,1.32516268175402895+0.229407859852670537j,-1.123623327588654241+0.697251590592733450j,0.569563381100483434+0.242376987781355079j,-1.175342742774697191+0.522041724920659255j,-0.0634850442975061213+0.454573623444801011j,0.735643196631997842-0.653964624447747500j,1.65017420646624501+0.290684882415556122j,1.26607753837436187-1.314347445368548639j,-1.048366503841780428-0.967227760514151935j,0.768441014684440482-0.763024215519921611j,0.685876073391618934-0.258486079727823891j,0.737305863737680589-1.664202079389790922j,0.873448879668251354-0.192982265584812129j,0.904205319418131647+0.0896017610297681343j,-0.700577978304692372-1.192790164792520535j,-0.655511753968196275+0.770077365590432272j,-0.277093231004163553+1.96010091227959604j,-1.032178046524121262+0.659904074173971011j
-0.195762676950465452+0.929305860850397902j,-1.348150217865952793+0.290426097177646891j,0.0727068623635265254+0.504650461694127194j,-0.0935254566393481923-0.372666669412063722j,1.05619668437946900-1.435871873539456888j,-0.329738431157436950+0.717407621259050554j,-1.144505964723884217-0.511843331593198502j,-0.802993858817256489+1.57039575215397975j,1.04317621033172414-0.530560150402439312j,-0.861855529206709380-0.184201030449704816j,2.29127504107265389-0.376327577672416424j,0.249962240572453087-1.192984022592747272j,-1.079268438153814901-1.290340549628690602j,-0.427736408709360860+0.0402001107190759210j,-0.432190541055145871+0.568967354005304848j,0.508075466647202489-0.0259835158233179264j,0.669832852982018334-1.213239943667032916j,1.19936715203626809+0.325100561741443527j,0.317296688969085582+0.449115911078576957j,0.153182147827697789+0.482982944410915049j,1.21668156628401047+0.247398979975333332j,-0.725281023722555540-1.086221665762756583j,-2.309384811963784756-0.166175319405694355j,-0.230831467676627877-0.377052698121251417j,1.45775830067989575-0.778346383877682512j
