x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
4.8704581865989256E-002,4.5022440481422116E-001,1.0223071635216961E-001,2.8635866024554002E-001,2.0997485744201672E-001,8.2052588031845930E-001,9.5287678017957234E-001,8.9007599496117595E-001,9.6185265190781621E-001,2.5867175356815475E-001,1.6931978026040856E-001,4.3616578777976805E-001,8.3828225929941447E-001,5.9113318577703008E-002,5.0223145666051272E-001,3.9607223759691161E-002,6.4343513999692359E-001,7.2566723436196878E-001,5.7722535452998835E-001,1.5944445624611250E-001
5.0076310083496445E-001,1.1192584154833855E-001,3.4103315742119070E-002,1.3932614719621927E-001,6.3493298085839520E-002,2.0840989133102814E-001,8.9755643591857193E-001,9.4184915351549814E-001,6.8869202841949628E-001,3.0587534047635395E-001,7.5342125074975330E-001,2.6060264424943536E-001,6.8568862941280495E-001,9.5588781975696824E-001,4.0339332459887062E-001,1.5066125188311830E-001,1.2782076693361841E-001,3.8014637367447845E-001,9.5825095262905904E-002,9.1071851384410152E-001
4.0270744414540521E-001,8.2074612228358945E-001,1.5361803260516940E-001,6.6228810758073176E-001,5.0801631630462818E-001,4.2083069019513525E-001,6.0619048379649809E-001,4.5242603284130378E-001,7.6686203069205827E-001,9.4235843704103639E-001,1.0554930938952176E-001,1.2961358996906996E-001,1.8028827166394437E-002,9.7474618249266465E-001,4.0582154621129374E-001,1.2565927099484833E-001,2.4187256561553433E-001,1.9734574471338998E-001,3.3873180849114537E-001,8.2477999436962235E-001
4.5273575442029962E-001,6.7696384971119669E-002,7.0551519420407172E-001,3.0258844407276084E-002,5.7903315137038724E-001,7.7145581672607977E-001,1.1688902458900892E-001,1.6436186524609003E-001,9.5799113410955405E-001,6.8089603813186306E-001,6.8305910986849172E-001,8.1721131990801477E-001,7.9712076753157279E-001,8.3951494859474107E-001,9.4762787248397484E-002,2.7820119291874590E-001,6.0998439781771563E-001,3.1938828534819319E-001,4.9338878455480772E-001,5.2136824294752371E-001
3.0094973723437934E-001,6.3348751228602410E-002,5.4667440451091254E-001,1.2831178815406813E-001,9.6454795076817812E-001,5.2616254320545774E-001,8.6230272161575394E-001,4.7007931394350701E-002,4.8348418581120378E-001,6.8617044497490154E-001,6.0619794555326123E-001,4.0081760802748378E-001,5.1363094740483362E-001,4.5818286433142680E-001,4.0891842905341869E-001,8.2970114356120750E-001,1.2510233727921644E-001,1.1041305511496459E-001,3.3609716760379160E-001,4.0688761863179779E-001
9.2325737070146596E-001,3.3337762315622371E-001,8.1899784114901575E-001,9.2856396265697327E-001,5.8880906228384366E-001,6.1034407600725249E-001,8.7899062396688354E-001,1.9698832591250859E-001,4.8529528884687345E-001,2.4917280822046456E-001,7.1566055614088853E-001,6.0666731398865537E-001,7.2145416882056801E-001,1.3209406623057790E-001,5.2746491545555907E-001,8.8309409239468817E-001,4.1638753767727821E-001,9.3968893674833498E-001,6.1695199247492327E-001,6.5793114990188972E-001
5.7764269835298273E-003,6.6334129096195427E-001,3.3897564737728264E-001,9.9575066363383180E-001,3.8868083806609249E-001,2.4421303288922960E-001,5.4356003003316007E-002,6.1740785300716050E-001,9.1281140110872927E-001,8.1509937964540147E-002,1.3826379866917723E-001,8.7291739936823731E-001,7.1711990561112243E-002,8.2569194873041107E-001,9.4049074591217063E-001,3.6017727088884754E-001,2.5990738770557886E-001,8.2062233321037836E-001,8.8790300091344462E-003,6.8633352096115530E-001
8.6677440566747488E-001,6.0086725329687540E-001,6.6006211056619724E-001,2.3363026876867368E-001,4.9526021587528113E-001,2.5128407513682977E-001,1.3469486704518233E-001,4.9876284291727446E-001,3.4825116377386611E-002,6.2000184119686197E-001,7.7449805561096008E-001,5.3393661295278450E-001,5.6214577787666986E-001,1.7153375483135153E-001,6.8032479324732187E-001,9.7294723787368786E-001,9.2206181836093337E-001,7.3160527375826845E-001,9.2278712589149448E-001,5.0566139257569620E-001
2.5229592409224827E-001,9.5210979875611546E-001,4.4758874319728520E-001,4.6653804353239556E-002,7.5941640303954061E-001,7.6820323024749348E-001,7.9532706393059205E-001,5.3264833627040786E-001,8.5424369695163826E-001,8.2102295839551276E-001,4.3716896053373805E-001,8.7604785545918343E-002,1.9100616510749013E-001,3.5053750956230184E-001,5.0939230169092464E-001,7.9317770312544958E-002,1.6090429093542696E-001,1.6475009452726567E-002,9.2257746421689185E-002,3.9806507939264646E-001
1.8772708017230080E-001,1.5628032120122884E-001,6.6152478252984759E-001,6.5532243144810376E-001,3.0317033956268691E-001,9.6611812949182319E-001,5.4383818815753035E-002,3.8177769046793786E-001,4.5484353260216226E-001,7.8937450009250509E-001,3.1562896670236290E-001,9.9167076418735589E-001,4.1063291342174441E-001,5.6971990336952238E-001,9.2460361942243929E-001,9.7309513842364892E-001,5.0011809892488468E-001,9.4381105491143447E-001,3.7487226206070773E-001,1.4932341160834270E-001
8.8176776093908393E-001,1.2770639213502535E-001,7.5716811900925207E-001,9.9062205255165237E-001,9.7222083836736486E-002,3.5683944231427789E-001,4.3147353160905105E-001,9.0763424856071695E-001,5.7907553539677425E-001,4.7585323194392148E-001,5.4313617673077275E-001,7.7634317986162704E-001,3.6040936859082190E-001,4.7355611866911318E-001,3.1752046942209755E-001,8.7358109385445215E-001,7.3244684480967870E-001,1.7482654930104313E-001,8.3428308782822402E-001,1.9433260593482790E-001
7.1446082355881435E-001,3.6541144459507019E-001,4.4548876623927763E-001,4.4418164284687384E-001,6.8838174664994956E-001,3.5662391796383608E-001,3.2767598091273425E-001,1.0710544097421786E-001,8.9480318737135600E-001,8.5743889393392125E-001,1.7710396230865086E-001,7.7942242252216798E-001,2.9074395760578808E-002,8.5223406108091193E-001,9.0145695424817374E-001,4.4670732271397512E-001,9.1142690622773170E-001,5.4753922370301167E-001,5.2527309658388188E-001,8.2883425450460424E-001
6.4659092340628876E-001,3.7515679462269226E-002,3.8404480491010790E-001,7.4066730027865491E-001,7.4918494638088962E-001,4.2604743606132933E-001,3.8140958939670278E-001,5.2800269884999240E-001,2.7482430700215738E-001,8.0274976195475378E-001,8.4161081981701591E-001,5.2369900583960727E-001,3.9476749978737707E-001,3.1352533430310525E-001,6.8356189928146005E-001,7.7621096557841107E-002,5.5346918992925376E-001,2.0036643884663768E-001,4.9745245943006916E-001,2.7538194200371574E-001
1.6775951453464014E-003,3.3928794685726704E-001,8.9864598884475655E-001,1.6601652470948355E-001,7.2193414595182948E-001,1.0512303278569939E-001,6.7698083703563006E-002,3.4748409201211589E-001,2.3444045098844790E-001,6.7876376104304414E-001,5.8511331618513418E-001,3.6062271876862717E-001,6.7408565538808596E-001,7.9566289467333939E-001,3.9150118002556200E-001,2.0021777507779656E-001,5.3162333424574748E-001,4.6464311727074115E-001,9.3108514842681289E-001,5.9828123583174422E-002
9.0174888756529037E-001,2.4750033814344913E-001,8.2551646473300455E-001,6.1885662032422151E-001,8.4184464000016024E-001,6.3557618438451224E-001,3.4547610365108927E-001,2.8941134903578247E-001,1.4851848344508115E-001,4.1582272962896627E-001,8.4048760330371686E-001,2.2107158219026565E-001,1.1861666668318964E-001,6.4320103669170536E-001,8.6317095503654673E-001,5.1789018698998901E-001,1.0662889064450527E-002,3.9597645013499844E-001,7.0376538802872179E-001,3.7121524221882873E-001
2.3709833023760329E-001,8.1116884897898356E-001,9.8100273794738035E-001,8.9949292850536067E-001,7.7019964366544336E-001,2.0080903222261318E-001,1.2344731040905270E-001,5.1298576854345768E-001,5.2154019210995828E-002,3.5075762300491165E-001,2.7953332744554227E-001,2.2650559398018499E-001,3.3398605388999597E-001,2.8305322819367201E-001,6.3600915207563680E-001,7.5352766553398609E-001,4.6016859454770037E-001,8.9801832443641205E-001,6.2367383670633347E-001,1.5467911919007285E-001
5.6702627111097359E-001,4.8383406462422263E-001,5.3516537625764249E-001,2.8324771443198177E-001,6.7257675489830848E-001,4.4183371754170586E-001,7.5449706154514429E-001,5.5183290639230731E-001,7.4854825140284287E-001,6.8146340918000176E-002,9.2993259106030046E-001,4.0362808588351382E-002,5.1303656241302642E-001,9.4985234818302355E-001,9.6159675937877986E-001,4.8795539116310244E-001,3.6232361886534192E-001,5.6488506682926243E-001,6.4948541727208420E-001,2.9637453388042473E-001
6.4341199057643139E-001,3.9491189530468984E-001,6.9047315497427020E-001,4.7602310192862601E-001,1.4926427122552990E-001,3.0526127570644351E-001,9.2035890893568439E-001,9.1816895829716583E-001,6.2531497429673100E-001,6.6319837904156154E-001,4.2191441537007851E-001,7.8911004498337878E-001,4.0137865586075189E-001,7.8576667597059346E-001,9.7627354924718260E-002,1.2873951343021267E-001,8.4152055370120493E-001,9.4850686174960763E-001,6.3453089861903511E-001,9.6713811913818859E-001
7.5144825171357865E-001,2.2186377963908963E-001,5.8645093433946693E-001,9.5269780046274366E-001,6.2527306012260142E-001,9.3112385046925550E-001,9.1980876176792237E-001,5.0479107345791485E-001,3.2963881037165293E-001,4.8772659686243097E-001,6.5711822633400863E-001,7.5191559405663155E-001,5.4419157107187488E-001,4.7997732311397345E-001,1.4815089553260499E-001,8.8869843796797254E-001,1.1391806448019808E-001,4.8994336493554708E-001,8.3033492443080292E-001,3.6308877349949636E-001
5.8167705193280561E-001,9.9916924672638141E-001,2.2314801577831636E-001,5.4952003513891279E-001,9.1438421314705820E-001,6.3408987684996654E-001,5.6879357916649975E-001,6.0592541075481909E-001,9.0064446467662962E-001,1.0552507777215502E-001,1.1329232092473972E-001,7.6063506289104799E-001,3.6169387527926722E-001,2.8362702117687816E-001,8.5167004279417446E-001,2.1481277991974976E-001,2.5347229724058146E-001,4.4068386799568632E-001,6.4736337635008814E-002,6.6939603532602088E-001
1.3651814153606140E-001,2.1486642363650960E-001,7.7324999576725362E-001,1.0167063895706267E-001,7.5504300192867024E-001,4.4970934289754005E-001,7.5580774957484353E-001,4.2258697744453849E-001,3.0557412001015565E-002,8.0253019938946868E-001,9.1157380420890144E-001,3.9011389909297217E-001,3.9065091088662192E-002,2.4819145495829760E-002,7.1372022743626318E-001,9.0863155351657332E-001,6.6591571718586284E-001,4.5517388018303451E-001,7.0395992083316217E-001,8.4254537924023043E-001
5.5750785832673566E-001,4.6190386976200482E-001,7.0520971340258731E-001,5.2981381073322689E-002,7.2756396645816690E-001,1.8834125576960198E-001,9.6192744875505054E-001,3.5487952882645579E-001,8.0089766163206555E-001,7.5410677357533595E-001,7.2592477486636620E-001,7.8824870847218520E-001,5.4129908374064595E-001,5.6130708880308089E-001,2.4660995973360050E-001,3.9263619267105809E-002,7.8798261237261757E-001,7.4065703710347641E-001,8.1809090102916726E-001,8.8860661281810993E-001
8.6424585406710108E-001,4.1583406056551885E-002,6.4504733720283070E-001,1.5544252573168557E-001,6.7134437945870185E-001,1.8380279961192850E-001,7.5250597622385473E-001,5.7476830848273996E-001,5.8180802010636738E-002,7.2684584268456953E-003,4.4206521221228928E-001,4.4933890886316324E-001,8.7589828039116691E-001,3.5113479422705995E-001,6.0066594139514606E-001,2.4918533544091157E-001,1.5652617127854557E-002,1.3229068706031322E-001,5.5915261736510791E-001,2.2236460535833169E-001
7.6125717661662806E-001,2.4753196120272186E-001,8.5710628929270005E-001,5.3285648547708941E-001,4.8556299008096199E-001,4.0154275350791047E-001,1.0819244719872137E-001,4.2058776912743157E-001,7.3164968620530335E-001,1.2278678754199129E-001,4.1463050676676971E-001,8.8869035781299532E-001,7.4364563273725826E-001,7.4738434447332569E-001,9.4797768982970132E-001,9.9537969781424385E-001,3.7827596727453899E-001,6.6665614241071480E-001,9.3920684644606800E-001,1.3383585138993653E-001
2.7922517048853368E-001,9.8472490799688406E-001,1.5176382842470182E-001,5.6579410056234158E-001,7.0925415600026032E-001,2.2329152933311602E-001,9.8161956036354336E-001,1.7979796011132460E-001,6.5373309960929238E-001,6.9572972838628289E-001,2.6065357874871842E-001,2.8636388077443869E-001,4.5692412733964105E-001,3.0397764539257555E-001,5.6435232701243154E-001,2.3456996164212271E-001,4.9546578671531272E-001,2.2944548330403169E-001,4.9874933222014972E-001,4.4754022268621113E-001
7.6887693179516858E-001,3.4488595664282556E-001,3.3343260378659234E-001,7.9662685362309171E-001,9.0775285249528867E-002,9.7263351579841439E-001,8.7492058862384703E-001,5.7986752236668804E-001,2.4348407550535415E-002,4.0240882858855126E-001,6.3674487784659106E-001,6.2407004323133779E-002,7.4374638042340013E-001,3.4509455893795754E-001,8.2485324568698293E-001,1.2064297462564536E-001,4.4875618682441953E-001,8.3559890558286731E-001,7.3654911741925022E-001,4.9033986482717395E-002
1.8555956137020230E-001,2.4418601847989974E-001,5.3800061611926653E-001,8.4100230572986989E-001,3.8338130181068975E-001,9.0137084369385512E-001,5.6427798930724460E-001,8.7155753983295858E-001,2.9923721749110249E-001,2.5397819308012037E-001,2.6774772338501890E-001,3.9440341085395225E-001,4.7475297020468882E-001,6.3640075460731116E-001,4.6975041550061819E-001,5.4973743098214234E-001,5.7329703622043393E-001,6.9044550121196757E-001,3.5144773678530755E-001,5.3155600939982506E-001
7.4608306000803448E-001,3.9910401866018769E-002,8.4071216707142560E-001,6.8066849413179753E-001,8.8243488036420248E-001,8.2464346945969913E-001,5.6991170926135626E-001,4.0255576754791594E-001,2.7184329093744913E-001,5.9276470885844790E-001,3.5634837313071366E-001,7.7929955545834217E-001,6.1909083864778214E-001,3.9065198283894770E-001,7.1237261339634150E-001,5.4756227207500052E-001,6.5318153636549958E-001,4.4911154274571652E-001,6.7251936214237606E-001,3.6762325477226410E-001
7.2185018256179168E-001,5.0266514147004804E-001,4.5616112918299345E-001,1.1813313050256836E-001,2.7564819270283691E-001,7.8045497477923956E-002,2.5387802514230418E-001,9.6479886956880789E-001,7.7686177894158659E-001,6.8378257244895946E-001,8.7761967563893117E-001,5.8394540503404890E-001,7.4965387756031765E-001,6.5863622491437768E-001,7.1665459168871737E-001,7.6718389671790777E-001,1.0330111197223610E-002,5.9128046606613183E-001,5.2683477838568105E-001,5.1785268588805389E-001
4.8838936933926042E-001,5.2716194503417380E-001,1.0593340359830244E-001,3.4838270936744697E-001,5.5117300285478255E-001,6.1127635834668193E-001,3.6898446891628123E-001,3.6152164578872653E-001,5.9347660301509716E-002,7.8276986048344277E-001,9.4322768187818529E-001,8.5424717870122124E-001,8.9985039387237264E-001,9.6620973764351734E-002,3.3119009116252712E-001,4.7919008356107168E-001,9.0836254796516736E-001,6.8188574396087098E-001,7.1909597242397938E-001,4.2323790210076601E-001
3.2240182599246214E-001,5.8879185889256436E-001,9.4374387116088765E-001,4.3075778922737123E-001,7.1377119499749897E-001,2.5545589798770391E-001,2.3027020905770676E-001,1.0861542412653127E-001,3.8094288594096137E-001,4.2739758562706082E-001,4.4620269161054255E-001,7.5536634223821375E-001,4.8626490185620008E-001,3.6547628839755569E-001,2.6789817575893543E-001,3.3560144879208959E-001,4.0139613492352411E-001,9.7414447357984080E-001,3.2151465040107441E-001,7.6714200396419829E-001
7.1169700449995799E-001,9.4729055162504916E-001,9.4466101298862226E-001,1.0293509147571508E-001,1.0225043152053200E-001,5.0966018686122894E-001,1.8319518890771561E-001,6.7018594591217229E-001,4.2327557177209379E-001,5.7458445887997589E-001,2.9257463890539626E-001,1.0677572436441486E-001,2.5216625464806824E-001,4.8161469071043966E-001,2.7989363567482578E-001,1.0667387352663968E-001,3.6358521920849668E-001,9.8677567107413322E-001,4.1596566716073075E-001,3.8783847958141431E-002
2.5239055857676845E-001,3.2901854904674704E-001,8.2236254257187835E-001,7.7422133731134712E-001,5.5197420386495299E-001,7.1960652767054356E-001,5.8720894153823955E-001,4.1479730338685633E-001,8.2201178691862076E-001,3.4405291836918173E-001,4.5304085524215865E-001,9.1440070314521713E-002,5.3762642652645887E-001,6.3060754984693557E-001,2.8428377824096007E-001,4.9980744369497082E-001,9.7624016040023853E-001,7.6277598358502396E-001,1.7835398864005145E-001,4.2821910716529110E-001
4.4484150121525196E-001,5.5567063541710449E-001,8.6466243886216709E-001,5.6354696904378476E-001,6.0122901485509406E-001,7.2623623708732288E-001,6.2578888199853355E-001,1.4709997247136058E-001,1.3358109088353448E-001,5.0001899921410375E-001,4.3626920556783705E-001,9.2476718295608018E-001,2.6102981585428736E-001,2.9949265134375264E-001,1.9035984304760856E-001,6.4096496416349857E-001,6.2729097777965037E-001,8.3338678993185678E-001,3.1125758469891424E-001,9.5904117753659190E-001
8.4671145257096259E-001,1.3043061741003856E-001,1.9398072105290390E-001,1.1226034329371931E-001,3.6676468102959742E-001,3.3738624708625931E-001,3.0420789302218219E-002,6.4604226123243080E-001,9.7841632280749413E-001,9.0262906380159158E-001,8.7906239680959841E-001,5.8285530123053964E-001,4.3758456418043284E-001,9.1791054933443328E-001,4.2759810404192515E-002,5.4393408644683429E-002,7.7833465540709079E-001,1.9142913225641262E-001,1.6041083616899343E-001,7.3478109317663576E-002
2.9828009258667315E-001,3.9007322916585152E-001,3.0191959844118199E-001,7.1388591531678092E-001,7.7226373164095630E-001,9.6869480811946773E-001,6.4686671550556463E-001,1.2321133142009501E-001,2.8437226879021227E-001,9.6231595929565483E-001,6.7874024421578172E-001,2.9615231564871292E-001,3.9238779961735071E-001,2.2521983326584327E-001,4.6262393674023107E-002,8.1051339576655768E-001,5.3133891018284718E-001,6.4044204374662184E-001,4.8188244735822361E-001,1.8321708290532757E-001
4.6982911552091727E-001,1.8779384389634984E-001,2.8403982573346420E-001,8.8402975124424554E-001,9.6854266772331787E-001,9.3433229318738020E-001,3.4526993350495716E-001,6.3143321204549652E-001,1.3718030632488684E-001,1.7464233089452488E-001,8.2827443415453816E-001,6.8267195486794841E-001,4.3406866066895161E-001,6.4376507127658844E-001,2.8880218954206671E-001,9.1408134284285369E-001,2.6390028392501313E-001,7.7907584431648413E-002,6.0783035478814396E-001,2.9220827987310594E-001
3.8295652929288493E-001,7.4840191920015953E-001,5.0811543277921603E-002,6.8095606792776975E-001,2.1538155028011224E-001,1.4360178970086923E-001,7.5706724838852546E-001,9.2482960112882406E-001,3.8134935051886976E-001,2.8350819884715400E-001,4.7024520066140219E-001,9.7435750152002243E-001,7.8173826981696748E-001,1.4600957716387392E-001,2.5357548871725588E-001,6.9979539722325546E-001,6.3678764371524887E-001,4.2292305685042308E-001,7.1073082062048687E-001,9.5818540148705014E-003
1.3603220394008642E-001,3.4323776800893657E-001,3.6326136387754898E-001,4.1192312166721728E-001,8.2555296000651923E-001,7.5703138781137047E-001,6.1964597677341915E-002,2.9813637972883461E-001,8.8211144925070428E-001,4.9150601577852351E-002,3.7899183957572313E-001,8.4872301441684950E-001,3.0753352220186408E-001,1.8111299881460338E-001,5.7032006954644032E-001,6.7065085796887058E-001,1.5806128756851365E-001,8.3059347961118546E-001,8.5100105327325215E-001,6.9643506370344077E-001
1.9803076183079457E-001,9.0836855127072103E-001,3.2191823113851636E-001,8.1135657800608574E-001,3.2751804489597325E-001,6.8964751838708116E-001,9.7629774966524197E-002,3.7729018976430617E-001,3.0892666953558362E-001,3.5495777575830434E-001,8.6386880997048932E-001,8.4268370393110026E-001,1.9993845745677502E-001,8.9684472849210628E-001,8.5530677703259161E-001,3.1853865043995155E-001,9.3609619865574545E-001,5.5449496355469780E-002,9.5089865514374416E-001,7.4304052635954765E-001
7.2754919102493587E-001,3.5613364412978210E-001,9.0666786211857775E-001,6.1120311075461176E-001,4.1903169901002785E-001,8.2268003743505091E-001,2.8534596658051292E-001,9.0324371437342454E-001,3.3340796192161520E-001,7.8498410979455613E-001,8.3830579521879045E-001,9.1504182330265227E-001,1.3915084853201243E-002,8.0834886976967124E-001,1.4568918169642789E-001,5.8767327664058000E-001,7.2307056303182371E-001,8.8675633788774022E-002,9.7830419808433045E-001,7.9484214427023137E-002
9.4377024761422867E-001,8.9801923620124868E-001,2.2947556828401158E-001,9.8299426331860396E-001,3.3977394918016351E-001,5.1661993140014439E-001,8.9141952189181717E-001,4.5358528734871534E-001,8.9329559026757321E-001,7.9686773509427633E-001,7.8455645762723658E-001,5.6413444641578270E-001,9.2251586048577172E-001,3.9728761267356827E-001,5.4470584508962672E-001,8.0479864981392479E-001,1.4915013205155758E-001,4.9687920847662287E-001,4.2899860696163017E-001,7.0775091189836359E-001
5.7508692931494976E-001,9.6232717009159052E-001,2.8082376526203885E-002,5.4740072532047483E-002,4.8338709822292497E-001,3.5642360257730105E-001,6.5386548199623973E-001,4.8037853596367572E-002,2.1556117028123632E-002,5.3373125352298578E-001,5.0990166996682051E-001,6.3582504077121882E-001,2.0158797136274012E-001,4.5814985220447901E-001,4.4091439269376986E-001,8.8608399886504563E-001,8.0197638374194002E-001,9.9591463788074441E-001,8.9376107555333872E-001,8.9373538548476250E-001
7.2807278665070596E-001,8.7902147170008216E-001,4.3103101786115888E-001,4.0174296551763561E-001,1.6003274992237942E-002,7.6835325654131525E-001,4.0968106026895734E-001,3.7938308541083737E-002,3.5040837888825249E-001,9.6555874732904567E-001,3.1349080179199429E-001,4.5597585046568201E-001,9.4362293798846453E-001,2.3471621654502925E-001,5.0851749406381735E-002,5.2623384247062466E-001,5.8555497591019157E-001,9.9105129867762143E-001,8.8339545675022990E-001,4.3482106968750671E-003
1.7810631968967450E-001,8.3665768807562990E-001,9.6092764273232101E-001,8.9692247250974466E-001,1.7335738322482297E-001,4.7166518917844585E-001,1.6155850269481167E-001,7.8267800180596614E-001,1.9037933795817333E-001,9.5742364571476624E-001,1.7429610193482037E-001,2.5469966961511914E-001,4.8181324962252942E-001,1.8957692157199491E-001,4.2816419079618268E-001,5.9439181700502608E-001,6.7717333815979341E-001,3.7732909390375546E-001,3.1559886309593077E-001,5.1949245117458333E-003
4.1576493454166580E-001,3.8309616016371734E-001,3.9216840049918383E-001,9.3207636160146756E-001,3.6051855080019463E-001,6.4275692898516368E-002,6.9515407462049894E-001,1.6526895298057249E-002,4.5034268232021762E-001,6.0342838116521469E-002,3.2309909000220766E-001,6.3699701900814842E-001,1.8154582261638443E-002,3.0673221222694808E-001,2.8340433868084453E-001,8.7292943857563587E-001,1.7376752326741757E-001,5.3540895716741632E-001,4.3997558038585000E-001,4.9677872249213478E-001
1.0996140043564074E-003,5.1566835065922123E-001,3.3227405429039764E-002,1.7650018679095204E-002,3.4430202667865473E-001,5.7680051681960065E-001,1.5088154134570172E-002,1.8644515417881186E-001,1.8332494030828547E-001,1.3051053560031344E-002,4.2033347800762572E-001,6.3201867962329883E-001,3.3408176498345499E-001,5.6323979742609909E-001,1.6378366338164110E-001,1.8571457349962459E-001,6.3262595691401680E-001,1.7860434818145299E-001,1.8891998476264901E-001,6.4161177004547681E-002
4.3811415612683696E-001,3.8688637683416732E-001,9.5824133812007939E-001,7.5590590911544808E-001,7.0761764102964497E-001,6.0468336911782794E-001,1.6485382523973213E-001,2.7802978764871639E-001,4.1365801876454139E-001,6.8101549888323731E-002,3.7873942972759245E-001,2.2001524162539030E-001,1.6699043623832349E-001,8.5646051811014323E-001,9.0228280131427296E-001,9.4433525030896637E-001,3.5889658681406095E-001,4.2454131230991787E-002,8.4218576484629248E-001,2.6823557298631528E-001
8.4178921326626066E-001,5.2701361700713413E-002,4.2343594645711297E-001,3.5076340465568373E-001,7.8968419931975820E-001,3.1674729144364522E-001,9.3158631501013078E-001,1.2274862613232466E-001,9.7170050190507362E-001,5.3174834614554756E-001,5.2924789254836202E-001,9.2388999393705540E-001,4.2186526295661253E-001,2.2675736726931076E-001,5.5405643214229228E-001,5.5888800253415383E-001,5.4615415512728538E-001,6.0803362013905082E-001,9.6736663217943142E-001,5.1181937358558394E-001
7.6531041555636659E-001,8.2688583446913044E-001,1.7016335644940128E-001,4.4634020605074037E-001,6.1501498626371431E-001,9.6223349533502145E-001,1.0368563365809545E-001,7.2797986347148436E-001,6.7322752961159549E-001,9.9689463187755989E-001,4.5375640577138054E-001,7.6451617106044256E-001,2.0484692622534365E-001,7.0467064897390186E-001,5.7514830580335274E-001,2.2534752132116739E-001,9.1687246828067859E-001,4.9658866702114912E-001,9.9901406090529210E-001,3.9692481175931510E-001
6.0851847320984476E-001,1.1936715484885856E-001,5.4002953129937303E-001,4.2319407592131508E-001,1.8580371550904354E-001,3.3873879480771540E-001,8.2455834424470353E-001,4.9251761467382082E-001,7.6637435245412244E-001,2.3856366624958375E-001,9.5914828429352494E-001,6.0050879653694343E-002,8.0777512987185385E-001,5.6235809894298949E-001,4.2396357238148424E-001,1.5789394146808625E-001,4.7005798153342976E-001,7.6840362293380526E-001,8.0139502935045126E-001,8.2227802551054796E-001
8.3657332281988528E-001,5.9849764307602171E-001,9.3169084666004309E-001,2.0526060389687795E-001,2.4950311063219016E-001,9.1966336507880220E-002,5.1170754548867192E-001,6.0604251525998638E-002,2.1704266241221939E-001,8.8081884843744263E-001,2.9847888712338366E-001,1.0803578942224459E-001,4.1219205690376604E-001,9.7239715962379913E-001,6.7765218326842069E-001,8.9014640900420072E-001,7.1131603813816802E-001,3.1901015905470687E-001,6.3284000232415161E-001,5.0945289121172091E-002
5.4451786367409682E-001,8.4558368747802903E-001,2.6926756458717482E-001,4.6021804125911159E-001,9.0045867606018837E-001,4.8694628541843599E-001,2.7229009808258020E-001,2.9409808944833293E-001,6.7125354616742050E-001,5.8010222125271627E-001,7.6528258810239691E-001,1.0580187011191551E-001,5.5862250806899316E-001,3.3922555010494326E-001,5.0970918933175458E-001,3.5966988586445281E-001,6.4925853870202466E-001,3.0401480749308007E-001,1.5247139425951423E-001,8.0830386127616494E-001
6.8851258350702316E-001,7.7949313226012185E-001,9.9247539572436561E-001,2.7242564976037437E-001,5.4268817563005378E-001,7.5223194153034675E-002,6.2012169263807182E-001,9.1011338790861618E-001,8.9602938255411280E-001,7.0521471274236569E-001,3.5006109939664226E-001,8.1304244609018994E-001,2.4656983230190105E-001,6.3400908694172731E-001,5.8236532914501171E-001,8.8764103569532005E-001,4.4172243426852159E-001,9.6336893825156411E-001,6.0612617038223982E-001,9.5714976934610230E-001
2.4186743821889684E-001,3.0445837130721670E-001,2.9030998594888835E-001,4.1706090115484540E-001,4.6142020412754053E-001,7.2726542307881537E-001,6.3273044805139556E-001,7.4231471172382468E-001,7.3631272678569826E-001,2.7428205698447938E-001,8.2885830917067482E-001,2.4892686175125753E-001,5.6177414755839861E-001,4.6454047108345575E-001,5.5760967284292906E-001,7.1665420239586575E-001,3.4337168288724101E-001,4.6691846879574833E-001,7.8784987748006186E-001,8.3072132692267620E-001
4.3972793611552224E-001,2.5901380554594674E-002,6.1158065683411122E-001,8.9039667401635714E-001,3.9466071992468066E-001,1.0694950916371672E-001,9.3566031825315343E-001,3.9246430683856104E-001,3.0350398775089421E-001,9.4319592889940829E-001,1.4432154049506893E-001,6.3944549223075808E-001,1.3511288980236047E-002,4.5163497114040452E-001,9.4311996883023219E-001,1.7205145425366837E-002,8.6623287323386899E-001,6.1098519849299415E-001,4.9376979562008311E-001,9.8518241510749838E-001
5.1024865935143726E-001,5.5258770378769950E-001,9.5453327108888139E-002,6.0727273049679564E-001,3.5491615075984563E-002,5.3730976985363665E-001,7.5858748260882347E-001,8.3579792177435930E-001,9.2213915352794529E-001,6.3002578287952993E-001,1.5619940696142098E-001,2.8336823316584275E-001,3.5171082797246933E-001,8.1691392298679799E-001,7.2175748988491650E-001,1.5036068054878022E-002,7.8519470651706058E-001,4.5423042569755773E-001,4.1617031086910267E-001,8.4800143450504084E-001
6.2607352166261832E-001,2.8320514181276590E-001,2.3516121506164886E-001,6.7288122894004987E-001,1.4330504191151258E-001,8.6142922389389964E-001,7.6915980753422730E-001,9.7429193873648090E-001,7.3760707196621123E-001,6.1701446140474947E-001,4.6956403363167348E-001,3.7578788816089226E-001,4.7780219447481653E-001,8.7136555978379626E-001,2.2930205217128313E-001,9.5851233623621257E-001,5.3341459638450217E-001,4.1606131911520394E-001,1.6472511785180974E-001,6.2637305550356726E-001
